,temp_zone_0,phvac_0,occ_0,solar,temp_outdoor,Time,day_sin,day_cos,setpt_0
6/23/2021 0:00,73.550783,-1937.452688,0,0,55.4,6/23/2021 0:00,0,1,25
6/23/2021 0:15,73.31794333,-1922.590248,0,0,55.16,6/23/2021 0:15,0.065403129,0.997858923,25
6/23/2021 0:30,73.078885,-1955.050594,0,0,55.1,6/23/2021 0:30,0.130526192,0.991444861,25
6/23/2021 0:45,72.86379333,-1927.098408,0,0,55.1,6/23/2021 0:45,0.195090322,0.98078528,25
6/23/2021 1:00,72.66157667,-1925.232641,0,0,55.13333333,6/23/2021 1:00,0.258819045,0.965925826,25
6/23/2021 1:15,72.48502967,-1957.777517,0,0,54.86666667,6/23/2021 1:15,0.321439465,0.946930129,25
6/23/2021 1:30,72.33059333,-1922.575441,0,0,54.3,6/23/2021 1:30,0.382683432,0.923879533,25
6/23/2021 1:45,72.18042333,-1953.012286,0,0,53.98,6/23/2021 1:45,0.44228869,0.896872742,25
6/23/2021 2:00,72.04503867,-1950.51821,0,0,53.73333333,6/23/2021 2:00,0.5,0.866025404,25
6/23/2021 2:15,71.919832,-1920.752783,0,0,53.88,6/23/2021 2:15,0.555570233,0.831469612,25
6/23/2021 2:30,71.81012867,-1962.926891,0,0,53.9,6/23/2021 2:30,0.608761429,0.79335334,25
6/23/2021 2:45,71.68347167,-1936.829581,0,0,53.84666667,6/23/2021 2:45,0.659345815,0.751839807,25
6/23/2021 3:00,71.60356833,-1928.290385,0,0,53.58,6/23/2021 3:00,0.707106781,0.707106781,25
6/23/2021 3:15,71.50436333,-1977.107881,0,0,53.46,6/23/2021 3:15,0.751839807,0.659345815,25
6/23/2021 3:30,71.42155533,-1906.767244,0,0,52.7,6/23/2021 3:30,0.79335334,0.608761429,25
6/23/2021 3:45,71.3422,-1934.541833,0,0,51.82666667,6/23/2021 3:45,0.831469612,0.555570233,25
6/23/2021 4:00,71.28953,-1823.3618,0,0,51.50666667,6/23/2021 4:00,0.866025404,0.5,25
6/23/2021 4:15,71.24297533,-1902.684676,0,0,51.09333333,6/23/2021 4:15,0.896872742,0.44228869,25
6/23/2021 4:30,71.17024467,-1947.62297,0,0,50.80666667,6/23/2021 4:30,0.923879533,0.382683432,25
6/23/2021 4:45,71.105052,-1893.454401,0,0,50.71333333,6/23/2021 4:45,0.946930129,0.321439465,25
6/23/2021 5:00,71.05554833,-1933.944355,0,0,50.92,6/23/2021 5:00,0.965925826,0.258819045,25
6/23/2021 5:15,71.02129833,-1873.464511,0,0.666666667,51.14,6/23/2021 5:15,0.98078528,0.195090322,25
6/23/2021 5:30,70.98828333,-1931.593375,0,9.533333333,51.12,6/23/2021 5:30,0.991444861,0.130526192,25
6/23/2021 5:45,70.959952,-1822.775162,0,23,51.37333333,6/23/2021 5:45,0.997858923,0.065403129,25
6/23/2021 6:00,70.93477333,-1884.326187,0,30.4,51.60666667,6/23/2021 6:00,1,6.12E-17,25
6/23/2021 6:15,70.93744667,-1912.446671,0,41.26666667,51.88,6/23/2021 6:15,0.997858923,-0.065403129,25
6/23/2021 6:30,70.92167467,-1917.718136,0,46.13333333,52,6/23/2021 6:30,0.991444861,-0.130526192,25
6/23/2021 6:45,70.943005,-1947.530387,0,108,52.14,6/23/2021 6:45,0.98078528,-0.195090322,25
6/23/2021 7:00,70.91785333,-1869.672894,0,102.7333333,53.00666667,6/23/2021 7:00,0.965925826,-0.258819045,25
6/23/2021 7:15,70.93202133,-1920.458263,0,126.4,53.43333333,6/23/2021 7:15,0.946930129,-0.321439465,25
6/23/2021 7:30,70.94996167,-1878.474127,0,135.7333333,54.01333333,6/23/2021 7:30,0.923879533,-0.382683432,25
6/23/2021 7:45,70.96944833,-1958.928621,0,166.4666667,54.58,6/23/2021 7:45,0.896872742,-0.44228869,25
6/23/2021 8:00,71.00078133,-1843.836755,0,168.4,55.10666667,6/23/2021 8:00,0.866025404,-0.5,25
6/23/2021 8:15,71.10930367,-1844.662268,0,203.1333333,55.71333333,6/23/2021 8:15,0.831469612,-0.555570233,25
6/23/2021 8:30,71.20269333,-1942.152365,2,270.4,56.40666667,6/23/2021 8:30,0.79335334,-0.608761429,25
6/23/2021 8:45,71.43692033,-1873.13073,2,500.6666667,58.10666667,6/23/2021 8:45,0.751839807,-0.659345815,25
6/23/2021 9:00,71.71966133,-1915.527409,2,521.1333333,59.14,6/23/2021 9:00,0.707106781,-0.707106781,25
6/23/2021 9:15,72.04220167,-1910.880971,4,575.2,61.22,6/23/2021 9:15,0.659345815,-0.751839807,25
6/23/2021 9:30,72.29221,-1863.318814,3,566.4,61.64,6/23/2021 9:30,0.608761429,-0.79335334,25
6/23/2021 9:45,72.55288367,-1902.823362,4,537.8666667,61.84666667,6/23/2021 9:45,0.555570233,-0.831469612,25
6/23/2021 10:00,72.80364667,-1925.895632,5,606.0666667,62.81333333,6/23/2021 10:00,0.5,-0.866025404,25
6/23/2021 10:15,73.02653,-1896.063481,3,535.5333333,63.26666667,6/23/2021 10:15,0.44228869,-0.896872742,25
6/23/2021 10:30,73.21277133,-1910.118436,3,359.2666667,63.2,6/23/2021 10:30,0.382683432,-0.923879533,25
6/23/2021 10:45,73.42067333,-1907.106401,4,486.6,63.61333333,6/23/2021 10:45,0.321439465,-0.946930129,25
6/23/2021 11:00,73.631975,-1914.505273,2,971.2,64.45333333,6/23/2021 11:00,0.258819045,-0.965925826,25
6/23/2021 11:15,73.81277167,-1899.430501,4,922.6666667,65.07333333,6/23/2021 11:15,0.195090322,-0.98078528,25
6/23/2021 11:30,74.01497,-1886.853732,4,584.8,65.15333333,6/23/2021 11:30,0.130526192,-0.991444861,25
6/23/2021 11:45,74.23388,-1892.2867,5,484.6,65.14666667,6/23/2021 11:45,0.065403129,-0.997858923,25
6/23/2021 12:00,74.36545167,-1909.10383,3,370.1333333,65.64,6/23/2021 12:00,1.22E-16,-1,25
6/23/2021 12:15,74.48915967,-1931.936515,2,723.1333333,66.03333333,6/23/2021 12:15,-0.065403129,-0.997858923,25
6/23/2021 12:30,74.641915,-1918.028528,3,839.2666667,66.62666667,6/23/2021 12:30,-0.130526192,-0.991444861,25
6/23/2021 12:45,74.77156867,-1907.627394,3,665.8,66.26,6/23/2021 12:45,-0.195090322,-0.98078528,25
6/23/2021 13:00,74.862968,-1906.867896,2,414.8666667,66.76666667,6/23/2021 13:00,-0.258819045,-0.965925826,25
6/23/2021 13:15,74.98541833,-1934.423197,3,617.2666667,66.76,6/23/2021 13:15,-0.321439465,-0.946930129,25
6/23/2021 13:30,75.14183533,-2218.679871,4,341.9333333,66.72666667,6/23/2021 13:30,-0.382683432,-0.923879533,25
6/23/2021 13:45,75.134206,-2602.842291,3,946.6666667,67.87333333,6/23/2021 13:45,-0.44228869,-0.896872742,25
6/23/2021 14:00,75.04428467,-2731.742374,3,1040.666667,68.37333333,6/23/2021 14:00,-0.5,-0.866025404,25
6/23/2021 14:15,75.08499,-3075.215645,4,1030.533333,69.47333333,6/23/2021 14:15,-0.555570233,-0.831469612,25
6/23/2021 14:30,75.10761,-3423.335241,4,1074.666667,70.02666667,6/23/2021 14:30,-0.608761429,-0.79335334,25
6/23/2021 14:45,75.030914,-3634.135361,4,620.3333333,70.19333333,6/23/2021 14:45,-0.659345815,-0.751839807,25
6/23/2021 15:00,75.00395667,-3581.004351,3,902.7333333,70.02,6/23/2021 15:00,-0.707106781,-0.707106781,25
6/23/2021 15:15,74.99228467,-3657.549701,2,823.0666667,70.16666667,6/23/2021 15:15,-0.751839807,-0.659345815,25
6/23/2021 15:30,75.01572,-3684.089717,6,287.8666667,69.57333333,6/23/2021 15:30,-0.79335334,-0.608761429,25
6/23/2021 15:45,75.05245,-3917.453765,4,645.6666667,69.87333333,6/23/2021 15:45,-0.831469612,-0.555570233,25
6/23/2021 16:00,75.07816533,-3972.685644,4,770.8666667,70.6,6/23/2021 16:00,-0.866025404,-0.5,25
6/23/2021 16:15,75.15407833,-4242.797995,5,643.1333333,70.74,6/23/2021 16:15,-0.896872742,-0.44228869,25
6/23/2021 16:30,75.01064333,-4369.929419,4,227.4666667,70.48666667,6/23/2021 16:30,-0.923879533,-0.382683432,25
6/23/2021 16:45,75.28042667,-4892.142538,5,604.2666667,70.54666667,6/23/2021 16:45,-0.946930129,-0.321439465,25
6/23/2021 17:00,75.36537667,-5470.983794,6,656.5333333,72.01333333,6/23/2021 17:00,-0.965925826,-0.258819045,25
6/23/2021 17:15,75.70330333,-5623.71554,6,590.8666667,72.94,6/23/2021 17:15,-0.98078528,-0.195090322,25
6/23/2021 17:30,75.90466833,-5668.573465,6,558.5333333,72.99333333,6/23/2021 17:30,-0.991444861,-0.130526192,25
6/23/2021 17:45,75.96785,-5761.032922,4,458.7333333,71.27333333,6/23/2021 17:45,-0.997858923,-0.065403129,25
6/23/2021 18:00,76.12821,-5789.420118,3,316.8,71.02,6/23/2021 18:00,-1,-1.84E-16,25
6/23/2021 18:15,75.93081333,-5845.877102,4,290.4,69.56666667,6/23/2021 18:15,-0.997858923,0.065403129,25
6/23/2021 18:30,75.70677333,-5905.611853,2,92.13333333,69.7,6/23/2021 18:30,-0.991444861,0.130526192,25
6/23/2021 18:45,75.05939,-5965.926161,2,69.2,69.19333333,6/23/2021 18:45,-0.98078528,0.195090322,25
6/23/2021 19:00,74.68602867,-5366.438,2,151.7333333,69.42666667,6/23/2021 19:00,-0.965925826,0.258819045,25
6/23/2021 19:15,74.88611467,-5019.831768,3,168.0666667,69.32,6/23/2021 19:15,-0.946930129,0.321439465,25
6/23/2021 19:30,75.11477333,-5082.351886,1,122.0666667,69.13333333,6/23/2021 19:30,-0.923879533,0.382683432,25
6/23/2021 19:45,75.027505,-5318.700263,1,77.2,69.24,6/23/2021 19:45,-0.896872742,0.44228869,25
6/23/2021 20:00,74.80849133,-4961.890945,2,43.6,68.95333333,6/23/2021 20:00,-0.866025404,0.5,25
6/23/2021 20:15,74.68556,-3554.602972,2,18.53333333,67.46666667,6/23/2021 20:15,-0.831469612,0.555570233,25
6/23/2021 20:30,74.94575167,-4002.511066,2,7.4,66.35333333,6/23/2021 20:30,-0.79335334,0.608761429,25
6/23/2021 20:45,74.84680867,-3544.34249,1,0,65.46,6/23/2021 20:45,-0.751839807,0.659345815,25
6/23/2021 21:00,74.88937333,-3198.22413,0,0,64.72666667,6/23/2021 21:00,-0.707106781,0.707106781,25
6/23/2021 21:15,74.93067,-2549.794655,1,0,63.88,6/23/2021 21:15,-0.659345815,0.751839807,25
6/23/2021 21:30,75.07800533,-2663.955414,1,0,63.22,6/23/2021 21:30,-0.608761429,0.79335334,25
6/23/2021 21:45,74.78917,-2826.434482,1,0,62.65333333,6/23/2021 21:45,-0.555570233,0.831469612,25
6/23/2021 22:00,74.76659467,-2298.316975,1,0,62.03333333,6/23/2021 22:00,-0.5,0.866025404,25
6/23/2021 22:15,74.75885333,-2294.583795,1,0,61.38,6/23/2021 22:15,-0.44228869,0.896872742,25
6/23/2021 22:30,74.69506,-2313.278442,1,0,60.92,6/23/2021 22:30,-0.382683432,0.923879533,25
6/23/2021 22:45,74.60305333,-2256.922692,1,0,60.50666667,6/23/2021 22:45,-0.321439465,0.946930129,25
6/23/2021 23:00,74.495385,-2279.547871,1,0,60.33333333,6/23/2021 23:00,-0.258819045,0.965925826,25
6/23/2021 23:15,74.31193833,-2249.841681,0,0,60.50666667,6/23/2021 23:15,-0.195090322,0.98078528,25
6/23/2021 23:30,74.05517333,-2245.896744,0,0,60.71333333,6/23/2021 23:30,-0.130526192,0.991444861,25
6/23/2021 23:45,73.82344,-2095.002532,0,0,60.58666667,6/23/2021 23:45,-0.065403129,0.997858923,25
6/24/2021 0:00,73.614505,-2014.192194,0,0,60.42666667,6/24/2021 0:00,0,1,25
6/24/2021 0:15,73.43367667,-2001.56119,0,0,60.4,6/24/2021 0:15,0.065403129,0.997858923,25
6/24/2021 0:30,73.27619833,-1955.816566,1,0,60.32,6/24/2021 0:30,0.130526192,0.991444861,25
6/24/2021 0:45,73.11116,-1921.372347,0,0,60.36,6/24/2021 0:45,0.195090322,0.98078528,25
6/24/2021 1:00,72.96351133,-1933.528438,0,0,60.11333333,6/24/2021 1:00,0.258819045,0.965925826,25
6/24/2021 1:15,72.82186333,-1938.154811,0,0,59.84,6/24/2021 1:15,0.321439465,0.946930129,25
6/24/2021 1:30,72.685932,-1905.874652,0,0,59.76666667,6/24/2021 1:30,0.382683432,0.923879533,25
6/24/2021 1:45,72.59480633,-1934.08777,0,0,60.00666667,6/24/2021 1:45,0.44228869,0.896872742,25
6/24/2021 2:00,72.48418667,-1929.510453,0,0,60.06666667,6/24/2021 2:00,0.5,0.866025404,25
6/24/2021 2:15,72.39222967,-1906.930458,0,0,60.22666667,6/24/2021 2:15,0.555570233,0.831469612,25
6/24/2021 2:30,72.28931333,-1943.81248,0,0,60.51333333,6/24/2021 2:30,0.608761429,0.79335334,25
6/24/2021 2:45,72.187845,-1909.872676,0,0,60.72666667,6/24/2021 2:45,0.659345815,0.751839807,25
6/24/2021 3:00,72.1131,-1927.037708,0,0,60.58666667,6/24/2021 3:00,0.707106781,0.707106781,25
6/24/2021 3:15,72.05124667,-1937.507245,0,0,60.7,6/24/2021 3:15,0.751839807,0.659345815,25
6/24/2021 3:30,71.968056,-1910.585147,0,0,60.86,6/24/2021 3:30,0.79335334,0.608761429,25
6/24/2021 3:45,71.94951033,-1982.311306,0,0,61.02666667,6/24/2021 3:45,0.831469612,0.555570233,25
6/24/2021 4:00,71.85547333,-1916.822744,0,0,61.12,6/24/2021 4:00,0.866025404,0.5,25
6/24/2021 4:15,71.78048333,-1926.466392,0,0,61.07333333,6/24/2021 4:15,0.896872742,0.44228869,25
6/24/2021 4:30,71.73843167,-1919.77189,0,0,60.81333333,6/24/2021 4:30,0.923879533,0.382683432,25
6/24/2021 4:45,71.68924333,-1899.155154,0,0,60.51333333,6/24/2021 4:45,0.946930129,0.321439465,25
6/24/2021 5:00,71.622412,-1922.470135,0,0,60.73333333,6/24/2021 5:00,0.965925826,0.258819045,25
6/24/2021 5:15,71.570798,-1911.520487,0,0,60.8,6/24/2021 5:15,0.98078528,0.195090322,25
6/24/2021 5:30,71.52732667,-1905.480251,0,6.866666667,60.95333333,6/24/2021 5:30,0.991444861,0.130526192,25
6/24/2021 5:45,71.51229333,-1927.227912,0,15.93333333,61.29333333,6/24/2021 5:45,0.997858923,0.065403129,25
6/24/2021 6:00,71.48829333,-1940.921554,0,25.26666667,61.57333333,6/24/2021 6:00,1,6.12E-17,25
6/24/2021 6:15,71.48001833,-1922.725789,1,47.8,61.84666667,6/24/2021 6:15,0.997858923,-0.065403129,25
6/24/2021 6:30,71.62608333,-1966.747029,0,76,62.11333333,6/24/2021 6:30,0.991444861,-0.130526192,25
6/24/2021 6:45,71.84707533,-1960.089863,0,126.5333333,62.46666667,6/24/2021 6:45,0.98078528,-0.195090322,25
6/24/2021 7:00,72.06925333,-1975.160647,0,178.2666667,63.08,6/24/2021 7:00,0.965925826,-0.258819045,25
6/24/2021 7:15,72.29147,-1990.211412,0,227.6,63.79333333,6/24/2021 7:15,0.946930129,-0.321439465,25
6/24/2021 7:30,72.44797033,-1986.262565,0,266.4666667,64.60666667,6/24/2021 7:30,0.923879533,-0.382683432,25
6/24/2021 7:45,72.64001133,-1986.69802,0,312.2,65.58,6/24/2021 7:45,0.896872742,-0.44228869,25
6/24/2021 8:00,72.80733333,-2003.325314,0,359.9333333,66.35333333,6/24/2021 8:00,0.866025404,-0.5,25
6/24/2021 8:15,72.95978667,-2017.730712,1,406,67.38666667,6/24/2021 8:15,0.831469612,-0.555570233,25
6/24/2021 8:30,73.20134,-2094.285416,1,444.7333333,67.84,6/24/2021 8:30,0.79335334,-0.608761429,25
6/24/2021 8:45,73.44785133,-2058.231667,2,494.1333333,68.83333333,6/24/2021 8:45,0.751839807,-0.659345815,25
6/24/2021 9:00,73.68674467,-2008.248923,2,536.7333333,69.82666667,6/24/2021 9:00,0.707106781,-0.707106781,25
6/24/2021 9:15,73.916368,-2077.004732,1,578.4,70.32666667,6/24/2021 9:15,0.659345815,-0.751839807,25
6/24/2021 9:30,74.09630167,-2201.085266,2,613.8,71.22,6/24/2021 9:30,0.608761429,-0.79335334,25
6/24/2021 9:45,74.25441667,-2285.52515,3,653.6,72.30666667,6/24/2021 9:45,0.555570233,-0.831469612,25
6/24/2021 10:00,74.47347167,-2325.859839,3,688.9333333,72.99333333,6/24/2021 10:00,0.5,-0.866025404,25
6/24/2021 10:15,74.66565667,-2379.645303,6,721,73.9,6/24/2021 10:15,0.44228869,-0.896872742,25
6/24/2021 10:30,74.906413,-2415.231684,5,749.8666667,74.90666667,6/24/2021 10:30,0.382683432,-0.923879533,25
6/24/2021 10:45,75.28495667,-3488.775968,7,781.8666667,75.30666667,6/24/2021 10:45,0.321439465,-0.946930129,25
6/24/2021 11:00,74.99185,-3736.019403,6,810.2,75.85333333,6/24/2021 11:00,0.258819045,-0.965925826,25
6/24/2021 11:15,75.03998333,-3644.593379,3,835.0666667,75.89333333,6/24/2021 11:15,0.195090322,-0.98078528,25
6/24/2021 11:30,75.02112333,-3789.38522,4,852.5333333,76.12666667,6/24/2021 11:30,0.130526192,-0.991444861,25
6/24/2021 11:45,74.83544133,-3470.541468,2,869,76.36,6/24/2021 11:45,0.065403129,-0.997858923,25
6/24/2021 12:00,74.78521533,-2620.464196,1,883.8,76.52666667,6/24/2021 12:00,1.22E-16,-1,25
6/24/2021 12:15,74.97015667,-2467.42802,1,894.8,76.82,6/24/2021 12:15,-0.065403129,-0.997858923,25
6/24/2021 12:30,75.083402,-2659.42573,2,902.2666667,76.68666667,6/24/2021 12:30,-0.130526192,-0.991444861,25
6/24/2021 12:45,75.10769667,-3026.496221,4,907.6,76.97333333,6/24/2021 12:45,-0.195090322,-0.98078528,25
6/24/2021 13:00,75.026235,-3178.426324,3,911.2666667,77.49333333,6/24/2021 13:00,-0.258819045,-0.965925826,25
6/24/2021 13:15,75.070332,-3430.619067,4,911.5333333,77.57333333,6/24/2021 13:15,-0.321439465,-0.946930129,25
6/24/2021 13:30,74.96320667,-3413.039675,4,909.2666667,77.7,6/24/2021 13:30,-0.382683432,-0.923879533,25
6/24/2021 13:45,75.06435967,-3545.271349,3,901.9333333,78.76666667,6/24/2021 13:45,-0.44228869,-0.896872742,25
6/24/2021 14:00,75.00599333,-3522.10783,5,894.1333333,78.50666667,6/24/2021 14:00,-0.5,-0.866025404,25
6/24/2021 14:15,75.13142133,-3855.247569,6,879.9333333,78.54666667,6/24/2021 14:15,-0.555570233,-0.831469612,25
6/24/2021 14:30,75.04196167,-4179.767666,5,864.6666667,79.33333333,6/24/2021 14:30,-0.608761429,-0.79335334,25
6/24/2021 14:45,75.028015,-4112.763951,8,847.1333333,79.24666667,6/24/2021 14:45,-0.659345815,-0.751839807,25
6/24/2021 15:00,75.14758,-4419.415217,8,825.0666667,79.44,6/24/2021 15:00,-0.707106781,-0.707106781,25
6/24/2021 15:15,75.12061867,-4802.398041,9,799.7333333,79.15333333,6/24/2021 15:15,-0.751839807,-0.659345815,25
6/24/2021 15:30,75.03485333,-4959.094671,9,774.3333333,79.43333333,6/24/2021 15:30,-0.79335334,-0.608761429,25
6/24/2021 15:45,74.99687667,-4778.155778,8,744,79.45333333,6/24/2021 15:45,-0.831469612,-0.555570233,25
6/24/2021 16:00,75.00954467,-4858.579305,6,709.3333333,79.03333333,6/24/2021 16:00,-0.866025404,-0.5,25
6/24/2021 16:15,75.17253467,-5411.059637,6,675.9333333,79.16666667,6/24/2021 16:15,-0.896872742,-0.44228869,25
6/24/2021 16:30,75.14092167,-5500.231937,3,643.3333333,79.26,6/24/2021 16:30,-0.923879533,-0.382683432,25
6/24/2021 16:45,75.3495,-6004.873047,4,601.9333333,79.27333333,6/24/2021 16:45,-0.946930129,-0.321439465,25
6/24/2021 17:00,75.63573867,-6087.832348,4,552.9333333,78.64,6/24/2021 17:00,-0.965925826,-0.258819045,25
6/24/2021 17:15,75.80017,-6045.296765,4,505.2666667,78.54,6/24/2021 17:15,-0.98078528,-0.195090322,25
6/24/2021 17:30,75.837145,-6027.749551,3,474.8666667,78.64,6/24/2021 17:30,-0.991444861,-0.130526192,25
6/24/2021 17:45,75.77394667,-6040.564912,3,422.4666667,78.24,6/24/2021 17:45,-0.997858923,-0.065403129,25
6/24/2021 18:00,75.7515,-6062.907102,2,398.9333333,78.52,6/24/2021 18:00,-1,-1.84E-16,25
6/24/2021 18:15,75.939355,-6117.848547,2,358.4,78.44666667,6/24/2021 18:15,-0.997858923,0.065403129,25
6/24/2021 18:30,76.00671167,-6079.207126,3,284.5333333,78.25333333,6/24/2021 18:30,-0.991444861,0.130526192,25
6/24/2021 18:45,75.91487133,-6131.212687,1,211.7333333,77.71333333,6/24/2021 18:45,-0.98078528,0.195090322,25
6/24/2021 19:00,75.59967833,-6168.225346,1,125.6666667,77.1,6/24/2021 19:00,-0.965925826,0.258819045,25
6/24/2021 19:15,75.19318667,-6182.775152,1,79,76.56,6/24/2021 19:15,-0.946930129,0.321439465,25
6/24/2021 19:30,74.64865667,-5506.085628,1,67.4,75.98,6/24/2021 19:30,-0.923879533,0.382683432,25
6/24/2021 19:45,74.60972833,-4504.249134,4,64.06666667,75.45333333,6/24/2021 19:45,-0.896872742,0.44228869,25
6/24/2021 20:00,74.90874667,-3735.832274,1,40.6,74.90666667,6/24/2021 20:00,-0.866025404,0.5,25
6/24/2021 20:15,74.78412367,-3910.871653,1,19.86666667,74.40666667,6/24/2021 20:15,-0.831469612,0.555570233,25
6/24/2021 20:30,74.868582,-3417.612635,1,6.6,73.86666667,6/24/2021 20:30,-0.79335334,0.608761429,25
6/24/2021 20:45,74.89377,-2921.225338,0,0,73.34666667,6/24/2021 20:45,-0.751839807,0.659345815,25
6/24/2021 21:00,74.884382,-2658.23534,0,0,72.88,6/24/2021 21:00,-0.707106781,0.707106781,25
6/24/2021 21:15,74.76599,-2657.188353,0,0,72.27333333,6/24/2021 21:15,-0.659345815,0.751839807,25
6/24/2021 21:30,74.541771,-2602.569177,0,0,71.7,6/24/2021 21:30,-0.608761429,0.79335334,25
6/24/2021 21:45,74.30963333,-2594.17309,0,0,71.02666667,6/24/2021 21:45,-0.555570233,0.831469612,25
6/24/2021 22:00,74.08296,-2554.226302,0,0,70.58666667,6/24/2021 22:00,-0.5,0.866025404,25
6/24/2021 22:15,73.868045,-2542.735363,0,0,69.9,6/24/2021 22:15,-0.44228869,0.896872742,25
6/24/2021 22:30,73.702302,-2548.471073,0,0,69.24666667,6/24/2021 22:30,-0.382683432,0.923879533,25
6/24/2021 22:45,73.53475333,-2533.150503,0,0,68.88,6/24/2021 22:45,-0.321439465,0.946930129,25
6/24/2021 23:00,73.32558333,-2506.797919,0,0,68.54666667,6/24/2021 23:00,-0.258819045,0.965925826,25
6/24/2021 23:15,73.176142,-2486.390848,0,0,68.3,6/24/2021 23:15,-0.195090322,0.98078528,25
6/24/2021 23:30,72.994052,-2480.693333,0,0,68.02,6/24/2021 23:30,-0.130526192,0.991444861,25
6/24/2021 23:45,72.875452,-2486.783325,0,0,68.04666667,6/24/2021 23:45,-0.065403129,0.997858923,25
6/25/2021 0:00,72.752668,-2489.193796,0,0,68.13333333,6/25/2021 0:00,0,1,25
6/25/2021 0:15,72.61903167,-2483.70206,0,0,68.18666667,6/25/2021 0:15,0.065403129,0.997858923,25
6/25/2021 0:30,72.485133,-2464.529687,0,0,68.31333333,6/25/2021 0:30,0.130526192,0.991444861,25
6/25/2021 0:45,72.38636333,-2440.655679,0,0,68.18666667,6/25/2021 0:45,0.195090322,0.98078528,25
6/25/2021 1:00,72.29885667,-2444.212027,0,0,67.92666667,6/25/2021 1:00,0.258819045,0.965925826,25
6/25/2021 1:15,72.22702,-2446.862013,0,0,67.73333333,6/25/2021 1:15,0.321439465,0.946930129,25
6/25/2021 1:30,72.11900667,-2451.465844,0,0,67.70666667,6/25/2021 1:30,0.382683432,0.923879533,25
6/25/2021 1:45,72.03384533,-2454.376475,0,0,67.67333333,6/25/2021 1:45,0.44228869,0.896872742,25
6/25/2021 2:00,71.94935467,-2449.305497,0,0,67.48666667,6/25/2021 2:00,0.5,0.866025404,25
6/25/2021 2:15,71.879705,-2445.354088,0,0,67.12,6/25/2021 2:15,0.555570233,0.831469612,25
6/25/2021 2:30,71.82745467,-2434.823887,0,0,66.81333333,6/25/2021 2:30,0.608761429,0.79335334,25
6/25/2021 2:45,71.77865033,-2432.596695,0,0,66.49333333,6/25/2021 2:45,0.659345815,0.751839807,25
6/25/2021 3:00,71.68708,-2433.680144,0,0,66.18666667,6/25/2021 3:00,0.707106781,0.707106781,25
6/25/2021 3:15,71.62125667,-2432.422719,0,0,65.8,6/25/2021 3:15,0.751839807,0.659345815,25
6/25/2021 3:30,71.54784333,-2420.20185,0,0,65.56,6/25/2021 3:30,0.79335334,0.608761429,25
6/25/2021 3:45,71.50299,-2413.987167,0,0,65.30666667,6/25/2021 3:45,0.831469612,0.555570233,25
6/25/2021 4:00,71.44864333,-2403.233502,0,0,65.05333333,6/25/2021 4:00,0.866025404,0.5,25
6/25/2021 4:15,71.390218,-2392.603137,0,0,64.9,6/25/2021 4:15,0.896872742,0.44228869,25
6/25/2021 4:30,71.33165,-2394.639813,0,0,64.9,6/25/2021 4:30,0.923879533,0.382683432,25
6/25/2021 4:45,71.315783,-2393.880204,0,0,64.86666667,6/25/2021 4:45,0.946930129,0.321439465,25
6/25/2021 5:00,71.26855667,-2376.517792,0,0,64.64666667,6/25/2021 5:00,0.965925826,0.258819045,25
6/25/2021 5:15,71.21865867,-2370.901895,0,0,64.49333333,6/25/2021 5:15,0.98078528,0.195090322,25
6/25/2021 5:30,71.16436,-2383.613691,0,5.6,64.42666667,6/25/2021 5:30,0.991444861,0.130526192,25
6/25/2021 5:45,71.13810833,-2393.439765,1,15.13333333,64.16666667,6/25/2021 5:45,0.997858923,0.065403129,25
6/25/2021 6:00,71.11350833,-2407.021889,0,24.86666667,64.08,6/25/2021 6:00,1,6.12E-17,25
6/25/2021 6:15,71.07761,-2401.975737,0,61.8,64.4,6/25/2021 6:15,0.997858923,-0.065403129,25
6/25/2021 6:30,71.09158667,-2406.401605,0,115.5333333,65.46666667,6/25/2021 6:30,0.991444861,-0.130526192,25
6/25/2021 6:45,71.10258367,-2404.778579,0,136.9333333,66.19333333,6/25/2021 6:45,0.98078528,-0.195090322,25
6/25/2021 7:00,71.12501167,-2419.393159,0,181.6666667,65.96666667,6/25/2021 7:00,0.965925826,-0.258819045,25
6/25/2021 7:15,71.16352633,-2452.097366,0,233,66.67333333,6/25/2021 7:15,0.946930129,-0.321439465,25
6/25/2021 7:30,71.21428133,-2483.151646,0,238.2666667,66.67333333,6/25/2021 7:30,0.923879533,-0.382683432,25
6/25/2021 7:45,71.27309167,-2491.374574,0,285.6,66.81333333,6/25/2021 7:45,0.896872742,-0.44228869,25
6/25/2021 8:00,71.35286667,-2470.722604,0,340.2,67.38666667,6/25/2021 8:00,0.866025404,-0.5,25
6/25/2021 8:15,71.43980333,-2483.845648,2,375.8666667,67.9,6/25/2021 8:15,0.831469612,-0.555570233,25
6/25/2021 8:30,71.62600533,-2487.759682,2,429.6,68.57333333,6/25/2021 8:30,0.79335334,-0.608761429,25
6/25/2021 8:45,71.95278,-2501.022347,2,428.7333333,68.87333333,6/25/2021 8:45,0.751839807,-0.659345815,25
6/25/2021 9:00,72.26936667,-2534.082811,3,474.1333333,69.18666667,6/25/2021 9:00,0.707106781,-0.707106781,25
6/25/2021 9:15,72.70293,-2534.365165,4,546.6666667,69.81333333,6/25/2021 9:15,0.659345815,-0.751839807,25
