,Date/Time,temp_outdoor,solar,occ_0,heating,cooling,temp_zone_0,ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep) ,Time,day_sin,day_cos,Cphvac_0,Hphvac_0,phvac_0,setpt_0
2023-07-03 00:00:00, 07/03  00:15:00,61.25,0.0,3.0,0.0,2338.544025023529,76.0349627063185,0.0,0.0,15.870402506389487,0.0,0.0,19.11510928739312,2023-07-03 00:00:00,0.0,1.0,-2338.544025023529,0.0,-2338.544025023529,24
2023-07-03 00:15:00, 07/03  00:30:00,59.9,0.0,3.0,0.0,2301.826647004032,75.71150547972297,0.0,0.0,15.55788206616483,0.0,0.0,19.07897870528852,2023-07-03 00:15:00,0.065403129230143,0.9978589232386036,-2301.826647004032,0.0,-2301.826647004032,24
2023-07-03 00:30:00, 07/03  00:45:00,58.55,0.0,3.0,0.0,2238.487098204022,75.15314952952507,0.0,0.0,15.035484038058913,0.0,0.0,19.00702277542076,2023-07-03 00:30:00,0.1305261922200515,0.9914448613738104,-2238.487098204022,0.0,-2238.487098204022,24
2023-07-03 00:45:00, 07/03  01:00:00,57.2,0.0,3.0,0.0,2189.6469671341124,74.7227562150224,0.0,0.0,14.479230770662578,0.0,0.0,18.94606395811023,2023-07-03 00:45:00,0.1950903220161282,0.9807852804032304,-2189.6469671341124,0.0,-2189.6469671341124,24
2023-07-03 01:00:00, 07/03  01:15:00,56.75,0.0,3.0,0.0,2140.5616354486865,74.28997323331393,0.0,0.0,13.883194982015574,0.0,0.0,18.88272112303116,2023-07-03 01:00:00,0.2588190451025207,0.9659258262890684,-2140.5616354486865,0.0,-2140.5616354486865,24
2023-07-03 01:15:00, 07/03  01:30:00,56.3,0.0,3.0,0.0,0.0,76.10520519878278,0.0,0.0,13.40816033246224,0.0,0.0,18.83512872047558,2023-07-03 01:15:00,0.3214394653031615,0.9469301294951056,-0.0,0.0,-0.0,24
2023-07-03 01:30:00, 07/03  01:45:00,55.85,0.0,3.0,0.0,2185.244263523551,74.68049236448732,0.0,0.0,12.858399448993609,0.0,0.0,18.75336668013216,2023-07-03 01:30:00,0.3826834323650898,0.9238795325112868,-2185.244263523551,0.0,-2185.244263523551,24
2023-07-03 01:45:00, 07/03  02:00:00,55.4,0.0,3.0,0.0,0.0,75.87770681734727,0.0,0.0,12.506335453481892,0.0,0.0,18.70968966479767,2023-07-03 01:45:00,0.4422886902190012,0.8968727415326884,-0.0,0.0,-0.0,24
2023-07-03 02:00:00, 07/03  02:15:00,54.5,0.0,3.0,0.0,2060.3915050133546,73.57776029400455,0.0,0.0,12.094748579344497,0.0,0.0,18.648148745573337,2023-07-03 02:00:00,0.4999999999999999,0.8660254037844387,-2060.3915050133546,0.0,-2060.3915050133546,24
2023-07-03 02:15:00, 07/03  02:30:00,53.6,0.0,3.0,0.0,0.0,75.03894329630346,0.0,0.0,11.72683816014044,0.0,0.0,18.58953524098409,2023-07-03 02:15:00,0.5555702330196022,0.8314696123025452,-0.0,0.0,-0.0,24
2023-07-03 02:30:00, 07/03  02:45:00,52.7,0.0,3.0,0.0,0.0,75.43896909275036,0.0,0.0,11.317476855630703,0.0,0.0,18.522713150799856,2023-07-03 02:30:00,0.6087614290087205,0.7933533402912353,-0.0,0.0,-0.0,24
2023-07-03 02:45:00, 07/03  03:00:00,51.8,0.0,3.0,0.0,0.0,75.672083596853,0.0,0.0,10.947478867477647,0.0,0.0,18.46268377059369,2023-07-03 02:45:00,0.6593458151000688,0.7518398074789774,-0.0,0.0,-0.0,24
2023-07-03 03:00:00, 07/03  03:15:00,51.8,0.0,3.0,0.0,0.0,76.17002056733048,0.0,0.0,10.498751444779208,0.0,0.0,18.36891625469152,2023-07-03 03:00:00,0.7071067811865475,0.7071067811865476,-0.0,0.0,-0.0,24
2023-07-03 03:15:00, 07/03  03:30:00,51.8,0.0,3.0,0.0,2014.241208641677,73.16308373027103,0.0,0.0,10.32001725013595,0.0,0.0,18.32158960345156,2023-07-03 03:15:00,0.7518398074789773,0.659345815100069,-2014.241208641677,0.0,-2014.241208641677,24
2023-07-03 03:30:00, 07/03  03:45:00,51.8,0.0,3.0,0.0,0.0,73.18054078083183,0.0,0.0,10.213134989134764,0.0,0.0,18.264402269828533,2023-07-03 03:30:00,0.7933533402912352,0.6087614290087207,-0.0,0.0,-0.0,24
2023-07-03 03:45:00, 07/03  04:00:00,51.8,0.0,3.0,0.0,0.0,74.06965532946197,0.0,0.0,10.212521870850733,0.0,0.0,18.21737000691385,2023-07-03 03:45:00,0.8314696123025451,0.5555702330196024,-0.0,0.0,-0.0,24
