,temp_zone_0,phvac_0,temp_outdoor,solar,occ_0,Supply_airflow,Cooling_sp,Heating_sp,Cooling Coil BTU,VAV 13 BTU,temp_sup,CC_Valve,HC_Valve,PHC_Valve,MAT,PHC_DAT,HC_DAT,Heating Coil BTU,Preheating Coil BTU,temp_sup_spt,CO2Sensor,OA_Airflow,OA_DamperSignal,CO2Setpoint,Time,day_sin,day_cos
2023-08-31 19:00:00,74.98405965,-2158.067451,66.17333333,41.13333333,0,515.7313966,80.0,65.0,4.888919036,0.033854683,61.94922256,40.37526703,0.0,0.0,70.77217356,68.2252299,70.97425842,13.89500745,10473.79883,60.0,409.9090909,-355.5893098,61.0,1000.0,2023-08-31 19:00:00,-0.9659258262890684,0.2588190451025203
2023-08-31 19:15:00,74.91331991,-2221.426799,65.62,19.06666667,0,517.4188003,80.0,65.0,5.267859141,0.033542177,61.5177269,38.13678106,0.0,0.0,70.35555522,67.83433533,70.67328135,13.90274684,10473.21615,60.0,412.6060606,-355.5893098,61.0,1000.0,2023-08-31 19:15:00,-0.9469301294951057,0.3214394653031615
2023-08-31 19:30:00,74.77214559,-2155.608854,65.06,5.6,0,516.2425475,80.0,65.0,4.374541601,0.034479693,61.76201375,38.1562856,0.0,0.0,69.99908956,67.19202677,70.29892476,13.90657171,10473.26563,60.0,410.7878788,-355.5893098,61.0,1000.0,2023-08-31 19:30:00,-0.923879532511287,0.38268343236508917
2023-08-31 19:45:00,74.68846639,-2179.285713,64.68666667,0.0,0,516.7586533,80.0,65.0,5.073885759,0.033750514,61.530852,36.80895742,0.0,0.0,69.86567942,66.67038727,70.13674164,13.87976901,10472.97656,60.0,408.3030303,-355.5893098,61.0,1000.0,2023-08-31 19:45:00,-0.8968727415326885,0.442288690219001
2023-08-31 20:00:00,74.57398478,-2158.965239,64.4,0.0,0,516.2136588,80.0,65.0,4.723297278,0.034271357,61.53337987,41.39477793,0.0,0.0,69.71878306,66.25402832,69.98303986,13.87255732,10472.74414,59.33333333,406.7272727,-355.5893098,61.0,1000.0,2023-08-31 20:00:00,-0.866025403784439,0.49999999999999933
2023-08-31 20:15:00,74.48332723,-2262.609139,63.74666667,0.0,0,515.3757215,80.0,65.0,5.524467309,0.03406302,60.79872767,42.38720703,0.0,0.0,69.56432597,65.92434692,69.87158966,13.87079207,10472.65072,59.0,408.5454545,-355.5893098,61.0,1000.0,2023-08-31 20:15:00,-0.8314696123025455,0.5555702330196018
2023-08-31 20:30:00,74.37566121,-2268.889997,63.02,0.0,0,518.7057486,80.0,65.0,4.831872463,0.033854682,60.7289149,40.48802058,0.0,0.0,69.27744293,65.28353119,69.60062154,13.83400313,10472.5459,59.0,410.1212121,-355.5893098,61.0,1000.0,2023-08-31 20:30:00,-0.7933533402912357,0.6087614290087199
2023-08-31 20:45:00,74.28418986,-2283.285868,62.56,0.0,0,515.8595971,80.0,65.0,4.967716535,0.034375525,60.49348958,37.7349294,0.0,0.0,68.96703593,64.9387207,69.30274709,13.89348539,10473.22428,59.0,414.6060606,-355.5893098,61.0,1000.0,2023-08-31 20:45:00,-0.7518398074789778,0.6593458151000684
2023-08-31 21:00:00,74.18317668,-2208.154443,61.74,0.0,0,517.0374428,80.0,65.0,4.740046024,0.034167188,60.87529627,40.20084381,0.0,0.0,68.88523865,64.51899719,69.19054667,13.8959446,10473.27995,59.0,415.5757576,-355.5893098,61.0,1000.0,2023-08-31 21:00:00,-0.7071067811865477,0.7071067811865474
2023-08-31 21:15:00,74.08554077,-2254.425145,60.89333333,0.0,0,518.1400304,80.0,65.0,4.518108288,0.033646346,60.52216339,36.44489288,0.0,0.0,68.68372599,63.82151413,68.992335,13.88120079,10472.94336,59.0,417.969697,-355.5893098,61.0,1000.0,2023-08-31 21:15:00,-0.6593458151000694,0.7518398074789769
2023-08-31 21:30:00,74.00131226,-2245.250174,60.38,0.0,0,527.6817388,80.0,65.0,4.639710267,0.033854682,60.74249903,38.0284462,0.0,0.0,68.38449605,63.15479787,68.72082265,13.86296876,10472.80404,59.0,420.6060606,-355.5893098,61.0,1000.0,2023-08-31 21:30:00,-0.6087614290087209,0.7933533402912349
2023-08-31 21:45:00,73.90713501,-2186.251152,60.04666667,0.0,0,518.9604743,80.0,65.0,4.035498619,0.03406302,60.77072271,37.62846629,0.0,0.0,68.11821747,62.57694244,68.43253072,13.82509295,10473.03353,59.0,422.6060606,-355.5893098,61.0,1000.0,2023-08-31 21:45:00,-0.555570233019603,0.8314696123025448
2023-08-31 22:00:00,73.82325236,-2206.345102,59.04,0.0,0,518.7504633,80.0,65.0,4.170136849,0.034375525,60.55624771,35.88483302,0.0,0.0,67.88655599,62.12765376,68.23365275,13.84102186,10472.93913,59.0,424.6969697,-355.5893098,61.0,1000.0,2023-08-31 22:00:00,-0.5000000000000004,0.8660254037844384
2023-08-31 22:15:00,73.7562561,-2173.863829,58.68,0.0,0,519.9026735,80.0,65.0,3.995387952,0.033958852,60.7162412,36.53361638,0.0,0.0,67.62716675,61.67467499,68.00869751,13.90185038,10473.31576,59.0,427.7575758,-355.5893098,61.0,1000.0,2023-08-31 22:15:00,-0.4422886902190022,0.8968727415326878
2023-08-31 22:30:00,73.68236287,-2207.734707,58.16,0.0,0,519.2632775,80.0,65.0,4.165755987,0.03343801,60.43198013,38.87247594,0.0,0.0,67.30393728,61.17744319,67.70631663,13.8579394,10472.60514,58.33333333,431.8181818,-355.5893098,61.0,1000.0,2023-08-31 22:30:00,-0.3826834323650904,0.9238795325112865
2023-08-31 22:45:00,73.59494019,-2331.409448,57.51333333,0.0,0,519.6768012,80.0,65.0,4.340075334,0.033646346,59.61071014,36.58045324,0.0,0.0,67.00017039,60.71862539,67.4453303,13.83339818,10472.74707,58.0,432.7878788,-355.5893098,61.0,1000.0,2023-08-31 22:45:00,-0.32143946530316186,0.9469301294951056
2023-08-31 23:00:00,73.49746704,-2282.806544,56.95333333,0.0,0,520.2921717,80.0,65.0,4.089860916,0.034167188,59.81284078,37.12478638,0.0,0.0,66.74356842,60.47849274,67.25175985,13.89772256,10472.96973,58.0,431.7878788,-355.5893098,61.0,1000.0,2023-08-31 23:00:00,-0.25881904510252157,0.9659258262890681
2023-08-31 23:15:00,73.45378621,-2313.08954,56.92,0.0,0,518.6080625,80.0,65.0,4.253486236,0.033854683,59.55346044,40.42101669,0.0,0.0,66.5963618,60.31014506,67.1087087,13.86782646,10472.83301,57.33333333,432.6060606,-346.307618,60.33333333,1000.0,2023-08-31 23:15:00,-0.19509032201612872,0.9807852804032303
2023-08-31 23:30:00,73.37657674,-2361.736049,56.40666667,0.0,0,519.4493305,80.0,65.0,3.91756765,0.034167188,59.18886312,38.64744695,0.0,0.0,66.50215149,60.11295446,67.05822245,13.88845444,10472.77637,57.66666667,430.3030303,-350.9422201,60.66666667,1000.0,2023-08-31 23:30:00,-0.13052619222005257,0.9914448613738103
2023-08-31 23:45:00,73.31273397,-2301.603438,56.1,0.0,0,520.2698245,80.0,65.0,4.105515877,0.034271357,59.52965927,42.20631409,0.0,0.0,66.36757406,59.81996409,66.8739624,13.83586852,10472.98665,57.33333333,429.7575758,-346.307618,60.33333333,1000.0,2023-08-31 23:45:00,-0.06540312923014367,0.9978589232386035
2023-09-01 00:00:00,73.01939901,-2048.104385,55.53333333,0.0,0,518.220205,80.0,65.0,2.278821349,0.034375524,60.70164235,19.5181872,0.0,0.0,64.50190481,59.05747223,65.88823191,13.85458469,10472.71484,62.0,427.3636364,-697.9403489,95.7077891,1000.0,2023-09-01 00:00:00,0.0,1.0
2023-09-01 00:15:00,72.93773397,-1648.220179,55.46666667,0.0,0,516.5039063,80.0,65.0,1.975746711,0.034167188,63.00005976,29.29642232,0.171694497,0.0,63.43997828,58.62453715,64.81591288,13.86484146,10472.92383,59.0,426.0,-480.7769367,69.86825307,1000.0,2023-09-01 00:15:00,0.06540312923014306,0.9978589232386035
2023-09-01 00:30:00,73.19452922,-2261.451366,55.23333333,0.0,0,517.5518914,80.0,65.0,4.162563801,0.033646346,59.58562342,50.89876556,0.0,0.0,65.32558187,59.02291107,65.74522146,13.87537066,10472.84082,56.0,429.1515152,-327.9095765,59.0,1000.0,2023-09-01 00:30:00,0.13052619222005157,0.9914448613738104
2023-09-01 00:45:00,73.12079875,-2504.841091,55.2,0.0,0,520.1399865,80.0,65.0,4.952885787,0.034375525,58.10466385,51.20077515,0.0,0.0,65.73933411,59.00254186,66.13712565,13.86530463,10472.84017,56.0,429.6969697,-318.8053043,58.33333333,1000.0,2023-09-01 00:45:00,0.19509032201612825,0.9807852804032304
2023-09-01 01:00:00,72.97988892,-2490.989365,55.06,0.0,0,520.7215237,80.0,65.0,4.663694064,0.03406302,58.06112035,52.2535642,0.0,0.0,65.8621165,58.94311269,66.24729919,13.87380123,10472.56055,56.0,431.3030303,-314.2794088,58.0,1000.0,2023-09-01 01:00:00,0.25881904510252074,0.9659258262890683
2023-09-01 01:15:00,72.84479777,-2513.977072,54.78666667,0.0,0,521.295478,80.0,65.0,4.675156275,0.033958851,57.80887604,51.67373784,0.0,0.0,65.8579127,58.79280853,66.28262329,13.83027617,10472.70378,56.0,432.6666667,-323.348932,58.66666667,1000.0,2023-09-01 01:15:00,0.32143946530316153,0.9469301294951057
2023-09-01 01:30:00,72.73379517,-2561.961339,54.61333333,0.0,0,522.316219,80.0,65.0,5.84685866,0.033958851,57.42524719,53.27456665,0.0,0.0,65.78559113,58.6271375,66.23973083,13.89471944,10472.44206,55.33333333,433.4242424,-318.8053043,58.33333333,1000.0,2023-09-01 01:30:00,0.3826834323650898,0.9238795325112867
2023-09-01 01:45:00,72.58946737,-2655.640855,54.40666667,0.0,0,521.5278832,80.0,65.0,5.360145251,0.034167189,56.70759964,48.24818548,0.0,0.0,65.68467204,58.48010254,66.12787628,13.83331966,10472.64355,55.0,433.3636364,-314.2794088,58.0,1000.0,2023-09-01 01:45:00,0.44228869021900125,0.8968727415326884
2023-09-01 02:00:00,72.45490519,-2628.706107,54.20666667,0.0,0,522.0614244,80.0,65.0,5.208300273,0.033854683,56.74632009,46.49605687,0.0,0.0,65.56442006,58.29217402,66.09759776,13.85256704,10472.5153,55.0,435.6666667,-314.2794088,58.0,1000.0,2023-09-01 02:00:00,0.49999999999999994,0.8660254037844387
2023-09-01 02:15:00,72.33434041,-2594.188245,54.22666667,0.0,0,522.9315818,80.0,65.0,5.141789436,0.033854682,56.85644404,46.56399028,0.0,0.0,65.43827057,58.16626358,65.92014567,13.86667188,10472.5459,55.0,434.1515152,-314.2794088,58.0,1000.0,2023-09-01 02:15:00,0.5555702330196022,0.8314696123025452
2023-09-01 02:30:00,72.22020467,-2572.409126,54.17333333,0.0,0,521.649507,80.0,65.0,5.15786616,0.033958852,56.84687551,46.4407018,0.0,0.0,65.35249329,58.15349833,65.78727214,13.83075651,10472.55241,55.0,436.0606061,-314.2794088,58.0,1000.0,2023-09-01 02:30:00,0.6087614290087205,0.7933533402912353
2023-09-01 02:45:00,72.11268107,-2560.451086,53.91333333,0.0,0,522.2392678,80.0,65.0,5.181184928,0.033750514,56.82796097,45.82077154,0.0,0.0,65.26082865,57.9628245,65.77970123,13.86174679,10472.56445,55.0,435.2727273,-314.2794088,58.0,1000.0,2023-09-01 02:45:00,0.6593458151000688,0.7518398074789774
2023-09-01 03:00:00,72.02192179,-2583.545015,53.74,0.0,0,522.5758824,80.0,65.0,5.52257967,0.033958852,56.60008876,49.38543193,0.0,0.0,65.15654246,57.757562,65.67962901,13.80695852,10472.75846,54.33333333,438.030303,-314.2794088,58.0,1000.0,2023-09-01 03:00:00,0.7071067811865475,0.7071067811865476
2023-09-01 03:15:00,71.92485555,-2662.228143,53.49333333,0.0,0,526.369123,80.0,65.0,5.713561058,0.034271356,56.14681244,52.80345408,0.0,0.0,65.02366384,57.57347234,65.57450358,13.84728177,10472.49023,54.0,437.3030303,-314.2794088,58.0,1000.0,2023-09-01 03:15:00,0.7518398074789773,0.659345815100069
2023-09-01 03:30:00,71.80699666,-2665.919867,53.26666667,0.0,0,521.1896326,80.0,65.0,5.723902384,0.033646346,55.85941442,52.24010976,0.0,0.0,64.90676371,57.41061147,65.42481486,13.85929298,10472.63509,54.0,437.8787879,-314.2794088,58.0,1000.0,2023-09-01 03:30:00,0.7933533402912352,0.6087614290087207
2023-09-01 03:45:00,71.70596313,-2663.189279,53.13333333,0.0,0,522.3079829,80.0,65.0,5.622345924,0.033750514,55.8092041,51.02721532,0.0,0.0,64.79910787,57.26898448,65.31716919,13.84534454,10472.47884,54.0,439.1212121,-314.2794088,58.0,1000.0,2023-09-01 03:45:00,0.8314696123025451,0.5555702330196024
2023-09-01 04:00:00,71.59799194,-2644.170588,53.17333333,0.0,0,523.1656448,80.0,65.0,5.518128713,0.034375525,55.83948771,50.42411677,0.0,0.0,64.69396973,57.1358312,65.23391215,13.81816419,10472.34701,54.0,437.3333333,-314.2794088,58.0,1000.0,2023-09-01 04:00:00,0.8660254037844386,0.5000000000000001
2023-09-01 04:15:00,71.46991984,-2620.749088,53.34,0.0,0,522.6238785,80.0,65.0,5.45947361,0.034271356,55.82829285,49.88991038,0.0,0.0,64.57620494,56.96503957,65.16579183,13.85415554,10472.14128,54.0,439.9090909,-314.2794088,58.0,1000.0,2023-09-01 04:15:00,0.8968727415326883,0.44228869021900147
2023-09-01 04:30:00,71.37576294,-2621.903796,53.40666667,0.0,0,523.0870764,80.0,65.0,5.264238834,0.033646346,55.75322851,48.22889964,0.0,0.0,64.47779083,56.90267817,64.97740936,13.82175859,10472.04004,54.0,438.0909091,-314.2794088,58.0,1000.0,2023-09-01 04:30:00,0.9238795325112867,0.38268343236508984
2023-09-01 04:45:00,71.27466838,-2597.38988,53.28,0.0,0,524.5436866,80.0,65.0,5.212343534,0.034271357,55.83039602,47.81801351,0.0,0.0,64.42647807,56.99579112,64.9841334,13.85983245,10472.17611,54.0,438.8484848,-314.2794088,58.0,1000.0,2023-09-01 04:45:00,0.9469301294951056,0.3214394653031617
2023-09-01 05:00:00,71.18687948,-2511.138523,52.99333333,0.0,0,524.9828716,80.0,65.0,4.160685221,0.033854683,56.26711528,41.42720413,0.0,0.0,64.29103343,57.01031113,64.9017156,13.84529877,10472.22396,55.33333333,440.3333333,-341.6862865,60.0,1000.0,2023-09-01 05:00:00,0.9659258262890682,0.25881904510252096
2023-09-01 05:15:00,71.12623088,-2318.958991,52.76666667,0.0,0,524.3980281,80.0,65.0,3.730625947,0.033958851,57.33835475,38.07759984,0.0,0.0,64.08575185,56.97187551,64.70322164,13.8079319,10472.1403,56.0,440.6060606,-355.5893098,61.0,1000.0,2023-09-01 05:15:00,0.9807852804032304,0.19509032201612833
2023-09-01 05:30:00,71.11947632,-2251.738317,52.80666667,0.0,0,523.7793731,80.0,65.0,3.581423203,0.033750514,57.70398458,38.70858002,0.0,0.0,64.04283651,56.93770472,64.658638,13.85429732,10471.97168,56.0,440.4242424,-355.5893098,61.0,1000.0,2023-09-01 05:30:00,0.9914448613738104,0.1305261922200517
2023-09-01 05:45:00,71.10938517,-2266.572939,52.97333333,0.0,0,524.4526086,80.0,65.0,3.768083016,0.033854682,57.6443634,37.68312073,0.0,0.0,64.00076675,56.75310644,64.56442769,13.81387011,10471.8584,56.0,437.6060606,-355.5893098,61.0,1000.0,2023-09-01 05:45:00,0.9978589232386035,0.06540312923014327
2023-09-01 06:00:00,71.07913208,-2241.05987,52.85333333,0.0,0,524.6271723,80.0,65.0,3.451250076,0.033646346,57.75810877,38.04431025,0.0,0.0,63.89810689,56.46401596,64.5038681,13.80864366,10471.86654,56.0,438.5757576,-355.5893098,61.0,1000.0,2023-09-01 06:00:00,1.0,6.123233995736766e-17
2023-09-01 06:15:00,71.04906209,-2240.056832,52.50666667,0.0,0,522.7810075,80.0,65.0,3.622682095,0.03333384,57.69478861,37.42215474,0.0,0.0,63.79123179,56.32023239,64.38441722,13.83222103,10471.77441,56.0,440.9393939,-355.5893098,61.0,1000.0,2023-09-01 06:15:00,0.9978589232386035,-0.06540312923014292
2023-09-01 06:30:00,70.99551392,-2235.220838,53.21333333,7.666666667,0,526.5758668,80.0,65.0,3.453034004,0.033750514,57.757665,37.33557256,0.0,0.0,63.72727076,56.40839767,64.30197144,13.85193698,10471.94076,56.0,442.4848485,-355.5893098,61.0,1000.0,2023-09-01 06:30:00,0.9914448613738105,-0.13052619222005138
2023-09-01 06:45:00,70.95877075,-2224.969291,54.15333333,19.6,0,524.6031625,80.0,65.0,3.336911917,0.034063019,57.73821004,37.20865885,0.0,0.0,63.71128209,56.48114268,64.29019419,13.81603909,10471.85677,56.0,443.1212121,-355.5893098,61.0,1000.0,2023-09-01 06:45:00,0.9807852804032305,-0.19509032201612797
2023-09-01 07:00:00,70.96206665,-2220.102915,53.80666667,32.73333333,0,522.5518883,80.0,65.0,3.360731522,0.034167189,57.72135035,36.95683034,0.0,0.0,63.69865672,56.46830495,64.28262329,13.8032395,10471.96712,56.0,447.5151515,-355.5893098,61.0,1000.0,2023-09-01 07:00:00,0.9659258262890683,-0.25881904510252063
2023-09-01 07:15:00,70.98898315,-2228.438443,53.85333333,56.6,0,526.4940358,80.0,65.0,3.264952898,0.033646345,57.78281911,37.45527522,0.0,0.0,63.75672785,56.64623133,64.32552846,13.84825802,10471.75163,56.0,446.4848485,-355.5893098,61.0,1000.0,2023-09-01 07:15:00,0.9469301294951057,-0.32143946530316136
2023-09-01 07:30:00,71.02584839,-2228.840796,54.60666667,89.0,0,523.6255144,80.0,65.0,3.646757603,0.033229673,57.76357269,37.77782694,0.0,0.0,63.88043722,56.89924622,64.38693746,13.85164165,10471.69727,56.0,446.9090909,-355.5893098,61.0,1000.0,2023-09-01 07:30:00,0.9238795325112868,-0.3826834323650895
2023-09-01 07:45:00,71.06269328,-2230.30464,55.56,137.2,0,523.755354,80.0,65.0,3.455494165,0.033854683,57.78569158,38.01128769,0.0,0.0,64.0243276,57.30139414,64.52405802,13.84467951,10471.63737,56.0,448.3939394,-355.5893098,61.0,1000.0,2023-09-01 07:45:00,0.8968727415326884,-0.44228869021900113
2023-09-01 08:00:00,71.11298625,-2227.036846,56.53333333,183.2666667,0,524.5022532,80.0,65.0,3.831887325,0.033646345,57.87275569,39.67214076,0.0,0.0,64.20606232,57.79756419,64.66200765,13.82294973,10471.56901,56.0,449.3636364,-355.5893098,61.0,1000.0,2023-09-01 08:00:00,0.8660254037844387,-0.4999999999999998
2023-09-01 08:15:00,71.17021688,-2244.60071,57.67333333,229.8666667,0,522.7041001,80.0,65.0,3.748650153,0.034167188,57.79021581,39.31640625,0.0,0.0,64.45676168,58.42478434,64.94460805,13.87576993,10472.24251,56.0,450.4848485,-355.5893098,61.0,1000.0,2023-09-01 08:15:00,0.8314696123025455,-0.555570233019602
2023-09-01 08:30:00,71.23084513,-2241.789494,59.16666667,274.4666667,2,523.7810231,80.0,65.0,3.969325145,0.033542177,57.90084457,41.07981364,0.0,0.0,64.8083547,59.30708694,65.21709188,13.88551362,10472.05371,56.0,448.6060606,-355.5893098,61.0,1000.0,2023-09-01 08:30:00,0.7933533402912354,-0.6087614290087203
2023-09-01 08:45:00,71.34190877,-2278.298321,63.51333333,311.6,3,523.2698354,80.0,65.0,4.346992254,0.033542177,57.77664948,41.27582932,0.0,0.0,65.22634379,60.19498698,65.59973399,13.82608096,10472.21126,56.0,456.5454545,-355.5893098,61.0,1000.0,2023-09-01 08:45:00,0.7518398074789777,-0.6593458151000685
2023-09-01 09:00:00,71.49653117,-2283.145944,64.68,352.8666667,5,522.4989703,80.0,65.0,4.918917656,0.033750514,57.87650681,43.16998545,0.0,0.0,65.75363413,61.15121078,66.11441803,13.90678342,10472.34017,56.0,475.6060606,-374.2864927,62.33333333,1000.0,2023-09-01 09:00:00,0.7071067811865476,-0.7071067811865475
2023-09-01 09:15:00,71.7122701,-2055.306709,65.28666667,391.6,5,521.6015375,80.0,65.0,2.188797196,0.033646346,59.42652257,14.53562927,26.93561554,0.0,66.20441182,61.9969101,66.56944784,13.86420949,10472.27637,66.0,503.2424242,-364.9177642,61.66666667,1000.0,2023-09-01 09:15:00,0.659345815100069,-0.7518398074789773
2023-09-01 09:30:00,72.11453247,-738.0197028,65.03333333,432.0666667,5,520.2169159,80.0,65.0,1.225251476,0.033750514,67.69497426,0.0,48.24773534,0.0,66.89332326,62.7235438,70.97716777,13.86953354,10472.28255,71.66666667,534.0909091,-355.5893098,61.0,1000.0,2023-09-01 09:30:00,0.6087614290087209,-0.793353340291235
2023-09-01 09:45:00,72.86089071,-132.5393924,66.86,474.3333333,5,521.9364959,80.0,65.0,1.282354633,0.03406302,72.08384196,13.60550288,39.47293599,0.0,67.50004323,63.59678014,71.40793101,13.88525931,10472.31055,70.66666667,541.9090909,-383.688827,63.0,1000.0,2023-09-01 09:45:00,0.5555702330196025,-0.831469612302545
2023-09-01 10:00:00,73.59451294,-366.8453956,67.12,516.0,5,522.2938343,80.0,65.0,1.302728295,0.034688029,71.42331696,16.0514164,0.0,0.0,67.88235728,64.53328959,69.48926036,13.90088813,10472.87077,70.66666667,547.5151515,-397.8403101,64.0,1000.0,2023-09-01 10:00:00,0.5000000000000003,-0.8660254037844385
2023-09-01 10:15:00,74.06739299,-650.8084193,68.62666667,546.1333333,5,532.1192768,80.0,65.0,1.316519896,0.03531304,70.27520752,23.18073734,0.0,0.0,69.02115885,65.55180105,69.62599436,13.91832193,10475.14225,67.66666667,555.9090909,-204.9071272,49.33333333,1000.0,2023-09-01 10:15:00,0.4422886902190017,-0.8968727415326881
2023-09-01 10:30:00,74.03960164,-1514.01575,69.42,581.1333333,5,535.2152909,80.0,65.0,5.721072912,0.035729711,65.19041951,40.81446584,0.0,0.0,69.79561615,66.40880076,70.29386139,13.90542634,10474.91406,61.33333333,572.5757576,-296.3670655,56.66666667,1000.0,2023-09-01 10:30:00,0.3826834323650899,-0.9238795325112867
2023-09-01 10:45:00,74.10633341,-2170.122445,71.09333333,616.6,4,521.0183487,80.0,65.0,5.538787683,0.035521376,61.13056564,40.08315404,0.0,0.0,69.63775889,67.25683339,70.06917826,13.91905435,10475.06152,59.0,553.7878788,-397.8403101,64.0,1000.0,2023-09-01 10:45:00,0.32143946530316175,-0.9469301294951056
2023-09-01 11:00:00,74.30333455,-2236.156755,72.25333333,638.6666667,4,522.7313802,80.0,65.0,5.443599701,0.035729711,60.9666125,40.00364304,0.0,0.0,69.83782196,67.91015116,70.23049927,13.95939795,10475.20117,59.0,528.0,-402.509382,64.0,1000.0,2023-09-01 11:00:00,0.258819045102521,-0.9659258262890682
2023-09-01 11:15:00,74.54175822,-2281.535604,73.38666667,669.1333333,5,523.4509633,80.0,65.0,5.579061508,0.035417207,60.96003596,40.36996841,0.0,0.0,70.12493388,68.53875732,70.38848877,13.96765232,10475.25521,59.0,506.2727273,-402.509382,64.0,1000.0,2023-09-01 11:15:00,0.1950903220161286,-0.9807852804032304
2023-09-01 11:30:00,75.01160685,-2445.954632,72.44,690.7333333,5,516.0646986,80.0,65.0,7.287883282,0.035938048,60.23364639,51.56256231,0.0,0.0,70.64456685,69.2850647,70.7527415,13.96491941,10475.50879,57.0,521.7575758,-355.1150568,60.66666667,1000.0,2023-09-01 11:30:00,0.130526192220052,-0.9914448613738104
2023-09-01 11:45:00,75.30007935,-2602.860093,72.72,708.4,5,516.2763934,80.0,65.0,6.381786664,0.035521374,59.5663592,44.10143661,0.0,0.0,71.00639343,69.81587982,71.09181213,14.01329486,10475.86784,58.66666667,515.8484848,-378.7058775,62.33333333,1000.0,2023-09-01 11:45:00,0.06540312923014356,-0.9978589232386035
2023-09-01 12:00:00,75.49569702,-1854.861306,74.02,720.2,5,407.5551673,80.0,65.0,5.264534791,0.035625543,61.28021495,37.14719264,0.0,0.0,71.23900096,70.20685323,71.32106527,14.09165605,10475.81738,60.0,521.7878788,-395.4556662,64.66666667,1000.0,2023-09-01 12:00:00,1.2246467991473532e-16,-1.0
2023-09-01 12:15:00,75.62769572,-1815.701954,73.79333333,730.0666667,1,404.8372115,80.0,65.0,4.743203163,0.036146384,61.60518392,34.87328974,0.0,0.0,71.42176819,70.59553274,71.50301107,13.99003347,10475.99544,60.0,490.3030303,-396.7889525,65.66666667,1000.0,2023-09-01 12:15:00,-0.06540312923014287,-0.9978589232386035
2023-09-01 12:30:00,75.71841431,-1786.323475,74.86,758.4,4,403.114358,80.0,65.0,4.946129481,0.03583388,61.88875198,35.63859558,0.0,0.0,71.56649526,70.9970932,71.64860535,14.02944024,10475.7946,60.0,460.1515152,-399.7466846,66.0,1000.0,2023-09-01 12:30:00,-0.13052619222005132,-0.9914448613738105
2023-09-01 12:45:00,75.80536906,-1625.725437,74.73333333,798.1333333,4,343.1705456,80.0,65.0,7.296282291,0.035521376,60.88553619,49.63090134,0.0,0.0,71.90520732,71.09773,71.90772756,14.05332343,10476.06087,56.66666667,471.3636364,-100.7935169,40.66666667,1000.0,2023-09-01 12:45:00,-0.19509032201612792,-0.9807852804032305
2023-09-01 13:00:00,75.47986857,-1763.540316,75.92,720.0,5,314.2218175,80.0,65.0,6.647755782,0.035521376,57.88333766,49.96006266,0.0,0.0,72.51617432,71.32614899,72.37713623,14.02126026,10475.82813,55.0,518.6969697,-33.17659769,29.33333333,1000.0,2023-09-01 13:00:00,-0.25881904510252035,-0.9659258262890684
2023-09-01 13:15:00,74.69206746,-2333.024076,75.88,766.2666667,4,476.7363037,80.0,65.0,5.837279797,0.035938048,59.0438029,47.92568588,0.0,0.0,72.6789856,71.98829651,72.62809245,14.00955327,10476.21289,57.66666667,562.2424242,-416.9493041,68.0,1000.0,2023-09-01 13:15:00,-0.3214394653031611,-0.9469301294951058
2023-09-01 13:30:00,74.31560262,-2329.44407,76.21333333,761.7333333,4,489.1705487,80.0,65.0,9.990882079,0.036042216,59.33824921,55.81007512,0.0,0.0,72.73921204,72.5076828,72.71376038,14.0507803,10476.56999,56.33333333,533.2424242,-177.1642137,47.66666667,1000.0,2023-09-01 13:30:00,-0.3826834323650892,-0.923879532511287
2023-09-01 13:45:00,74.62224325,-2539.351274,76.54666667,755.1333333,3,459.42697,80.0,65.0,9.456278801,0.036563056,57.35275396,56.1099116,0.0,0.0,72.91651662,72.49665833,72.87155406,14.02679348,10476.25033,55.0,548.9090909,-33.78038207,28.0,1000.0,2023-09-01 13:45:00,-0.4422886902190011,-0.8968727415326884
2023-09-01 14:00:00,74.59207153,-2579.16239,75.39333333,727.4666667,2,457.9075735,80.0,65.0,9.605943998,0.03645889,57.01600266,55.35882696,0.0,0.0,72.9105835,72.64506022,72.88597361,14.02208964,10476.40234,55.0,555.6969697,-33.76602567,28.0,1000.0,2023-09-01 14:00:00,-0.4999999999999997,-0.8660254037844388
2023-09-01 14:15:00,74.69928996,-1752.126773,76.26,725.1333333,2,310.9430522,80.0,65.0,7.489935239,0.036458888,57.01759466,51.97968547,0.0,0.0,72.94282786,72.81470235,72.91821543,14.06636683,10476.36458,55.0,559.6060606,-29.54867681,28.0,1000.0,2023-09-01 14:15:00,-0.555570233019602,-0.8314696123025455
2023-09-01 14:30:00,74.91492716,-1613.761089,76.43333333,690.6,2,329.708997,80.0,65.0,2.992188931,0.036146385,59.25640869,27.84268252,0.0,0.0,73.09474945,73.24849192,73.02175395,14.00331783,10475.42546,60.33333333,556.1818182,-228.3469069,56.0,1000.0,2023-09-01 14:30:00,-0.6087614290087203,-0.7933533402912354
2023-09-01 14:45:00,74.9398702,-1269.169511,76.85333333,692.6,2,310.4476781,80.0,65.0,6.650428931,0.03520887,61.91842143,47.82703273,0.0,0.0,73.27559408,73.63236491,73.21105194,14.01215839,10475.09538,57.66666667,537.6060606,-109.4476911,43.33333333,1000.0,2023-09-01 14:45:00,-0.6593458151000685,-0.7518398074789777
