,Date/Time,temp_outdoor,solar,occ_0,heating,cooling,temp_zone_0,ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep) ,Time,day_sin,day_cos,Cphvac_0,Hphvac_0,phvac_0,setpt_0
2023-06-06 00:00:00, 06/06  00:15:00,66.425,0.0,3.0,0.0,2277.454878285955,75.49643995371113,0.0,0.0,17.27325396268669,0.0,0.0,19.07761833266568,2023-06-06 00:00:00,0.0,1.0,-2277.454878285955,0.0,-2277.454878285955,24
2023-06-06 00:15:00, 06/06  00:30:00,65.93,0.0,3.0,0.0,2234.08138399777,75.11414791784993,0.0,0.0,17.145645863389642,0.0,0.0,19.03829367866303,2023-06-06 00:15:00,0.065403129230143,0.9978589232386036,-2234.08138399777,0.0,-2234.08138399777,24
2023-06-06 00:30:00, 06/06  00:45:00,65.435,0.0,3.0,0.0,2192.5817353743746,74.74838807099225,0.0,0.0,16.991050822809665,0.0,0.0,19.001223200726407,2023-06-06 00:30:00,0.1305261922200515,0.9914448613738104,-2192.5817353743746,0.0,-2192.5817353743746,24
2023-06-06 00:45:00, 06/06  01:00:00,64.94,0.0,3.0,0.0,2152.631510064897,74.39623788970883,0.0,0.0,16.81707667200759,0.0,0.0,18.96540919281211,2023-06-06 00:45:00,0.1950903220161282,0.9807852804032304,-2152.631510064897,0.0,-2152.631510064897,24
2023-06-06 01:00:00, 06/06  01:15:00,65.165,0.0,3.0,0.0,2113.101911084208,74.04772468860679,0.0,0.0,16.658220140168385,0.0,0.0,18.929973889911377,2023-06-06 01:00:00,0.2588190451025207,0.9659258262890684,-2113.101911084208,0.0,-2113.101911084208,24
2023-06-06 01:15:00, 06/06  01:30:00,65.39,0.0,3.0,0.0,0.0,75.95577795968029,0.0,0.0,16.585777560084324,0.0,0.0,18.90465062030567,2023-06-06 01:15:00,0.3214394653031615,0.9469301294951056,-0.0,0.0,-0.0,24
2023-06-06 01:30:00, 06/06  01:45:00,65.61500000000001,0.0,3.0,0.0,2068.651121879464,73.65390259475693,0.0,0.0,16.56023225020197,0.0,0.0,18.87699300288364,2023-06-06 01:30:00,0.3826834323650898,0.9238795325112868,-2068.651121879464,0.0,-2068.651121879464,24
2023-06-06 01:45:00, 06/06  02:00:00,65.84,0.0,3.0,0.0,0.0,75.39839535087809,0.0,0.0,16.579442934667753,0.0,0.0,18.848983965677792,2023-06-06 01:45:00,0.4422886902190012,0.8968727415326884,-0.0,0.0,-0.0,24
2023-06-06 02:00:00, 06/06  02:15:00,65.12,0.0,3.0,0.0,0.0,76.06794026877787,0.0,0.0,16.594016121115402,0.0,0.0,18.81782162222014,2023-06-06 02:00:00,0.4999999999999999,0.8660254037844387,-0.0,0.0,-0.0,24
2023-06-06 02:15:00, 06/06  02:30:00,64.4,0.0,3.0,0.0,2135.643459316867,74.24025538194778,0.0,0.0,16.552300546632726,0.0,0.0,18.77634219848256,2023-06-06 02:15:00,0.5555702330196022,0.8314696123025452,-2135.643459316867,0.0,-2135.643459316867,24
