,temp_zone_0,phvac_0,temp_outdoor,solar,occ_0,Supply_airflow,Cooling_sp,Heating_sp,Cooling Coil BTU,VAV 13 BTU,temp_sup,CC_Valve,HC_Valve,PHC_Valve,MAT,PHC_DAT,HC_DAT,Heating Coil BTU,Preheating Coil BTU,temp_sup_spt,CO2Sensor,OA_Airflow,OA_DamperSignal,CO2Setpoint,Time,day_sin,day_cos
2023-05-31 02:30:00,75.44326782,-857.7046871,70.01333333,0.0,0,300.5393638,75.36000061,72.63999939,178.5887705,0.034896366,66.51262919,41.91823196,0.0,0.0,72.1245753,70.92690531,72.58230337,14.06060664,10476.00098,65.0,422.2727273,-318.8732599,63.40409342,1000.0,2023-05-31 02:30:00,0.6087614290087205,0.7933533402912353
2023-05-31 02:45:00,75.43321737,-868.5643458,69.61333333,0.0,0,304.9272581,75.36000061,72.63999939,195.193868,0.035417208,66.52825165,42.26058833,0.0,0.0,72.11271667,70.67750549,72.57806396,14.06745084,10475.94661,65.0,421.8181818,-320.5836289,63.54835637,1000.0,2023-05-31 02:45:00,0.6593458151000688,0.7518398074789774
2023-05-31 03:00:00,75.40967814,-884.5004937,69.3,0.0,0,312.5906232,75.36000061,72.63999939,191.1344198,0.034896366,66.57210286,42.91181437,0.0,0.0,72.06188456,70.39440155,72.52718099,14.03069305,10475.79622,65.0,420.0606061,-321.994815,63.66734187,1000.0,2023-05-31 03:00:00,0.7071067811865475,0.7071067811865476
2023-05-31 03:15:00,75.40628052,-890.0003372,68.93333333,0.0,0,314.5426451,75.36000061,72.63999939,171.8624115,0.034792197,66.5676473,43.46868642,0.0,0.0,71.99241638,70.15279388,72.46274567,14.04331334,10475.95573,65.0,420.0606061,-322.3429338,63.69668833,1000.0,2023-05-31 03:15:00,0.7518398074789773,0.659345815100069
2023-05-31 03:30:00,75.39620972,-892.5547772,68.63333333,0.0,0,313.7668353,75.36000061,72.63999939,184.9335378,0.034688029,66.51961009,43.63464737,0.0,0.0,71.92380778,69.91211955,72.39407603,13.97627004,10475.82585,65.0,419.6969697,-323.1357685,63.76351674,1000.0,2023-05-31 03:30:00,0.7933533402912352,0.6087614290087207
2023-05-31 03:45:00,75.39287313,-903.1119697,68.26,0.0,0,319.7172151,75.36000061,72.63999939,182.7989299,0.035000533,66.57259115,44.52872467,0.0,0.0,71.83826955,69.60652924,72.30422719,13.94490051,10475.66927,65.0,417.8484848,-323.5028256,63.79445267,1000.0,2023-05-31 03:45:00,0.8314696123025451,0.5555702330196024
2023-05-31 04:00:00,75.38619995,-909.3117631,67.91333333,0.0,0,320.6675768,75.36000061,72.63999939,171.9448751,0.035313039,66.52901967,44.55581029,0.0,0.0,71.75866699,69.38036601,72.21863302,13.99966462,10475.75195,65.0,420.7878788,-323.8644609,63.82492956,1000.0,2023-05-31 04:00:00,0.8660254037844386,0.5000000000000001
2023-05-31 04:15:00,75.36605835,-918.1462673,67.8,0.0,0,320.0811263,75.36000061,72.63999939,184.7262828,0.035417208,66.39634959,43.45589701,0.0,0.0,71.68500519,69.1972936,72.13474782,14.020298,10475.96191,65.0,422.7575758,-324.2936622,63.86109797,1000.0,2023-05-31 04:15:00,0.8968727415326883,0.44228869021900147
2023-05-31 04:30:00,75.35938517,-918.9339941,67.36,0.0,0,319.8279817,75.36000061,72.63999939,187.7437998,0.035417208,66.38010915,42.66010539,0.0,0.0,71.62151337,69.18126424,72.05764516,13.99250825,10475.7513,65.0,421.1818182,-324.6353686,63.88989131,1000.0,2023-05-31 04:30:00,0.9238795325112867,0.38268343236508984
2023-05-31 04:45:00,75.34266154,-921.2536352,66.36666667,0.0,0,321.8230699,75.36000061,72.63999939,178.062561,0.035000534,66.38088481,41.90405019,0.0,0.0,71.62489827,69.1913859,72.02375793,13.97266102,10475.78451,65.0,422.030303,-324.780861,63.90215047,1000.0,2023-05-31 04:45:00,0.9469301294951056,0.3214394653031617
2023-05-31 05:00:00,75.32587687,-916.259998,66.46666667,0.0,0,320.691585,75.36000061,72.63999939,167.0718943,0.035313039,66.38551585,40.52134832,0.0,0.0,71.63506063,68.66354116,72.01952362,14.00285308,10475.81901,65.0,419.6666667,-324.9344008,63.91508738,1000.0,2023-05-31 05:00:00,0.9659258262890682,0.25881904510252096
2023-05-31 05:15:00,75.30905151,-890.2946937,66.07333333,0.0,0,312.797396,75.36000061,72.63999939,166.6524607,0.035313039,66.40327962,40.0921491,0.0,0.0,71.33292389,67.79812876,71.81710561,13.96097247,10475.60286,65.0,422.4545455,-325.7083162,63.98029073,1000.0,2023-05-31 05:15:00,0.9807852804032304,0.19509032201612833
2023-05-31 05:30:00,75.31240845,-889.4093723,64.90666667,7.2,0,312.1356715,75.36000061,72.63999939,142.2191569,0.035417207,66.40914663,39.48910522,0.0,0.0,71.04529317,67.41166178,71.55549113,13.95670414,10475.80859,65.0,425.4545455,-326.4777064,64.04510498,1000.0,2023-05-31 05:30:00,0.9914448613738104,0.1305261922200517
2023-05-31 05:45:00,75.28844198,-876.0638936,64.9,18.73333333,1,307.5153502,75.36000061,72.63999939,148.4809062,0.034479693,66.37548065,38.73987198,0.0,0.0,70.88546753,67.10786947,71.3777593,13.99506124,10475.64128,65.0,425.8787879,-327.020643,64.09083811,1000.0,2023-05-31 05:45:00,0.9978589232386035,0.06540312923014327
2023-05-31 06:00:00,75.26612345,-829.559216,65.30666667,32.86666667,0,295.3598813,75.36000061,72.63999939,134.6129456,0.035208871,66.4679362,38.68803279,0.0,0.0,70.69778697,66.7402064,71.23730977,13.98473008,10475.48698,65.0,430.8181818,-328.3279846,64.20094554,1000.0,2023-05-31 06:00:00,1.0,6.123233995736766e-17
2023-05-31 06:15:00,75.36380005,-817.6063976,65.86666667,63.4,0,290.183659,75.36000061,72.63999939,134.5564677,0.035104703,66.55449168,39.01656596,0.0,0.0,70.55832926,66.65860748,71.0951945,13.97891267,10475.49512,65.0,430.2424242,-329.0714598,64.26355489,1000.0,2023-05-31 06:15:00,0.9978589232386035,-0.06540312923014292
2023-05-31 06:30:00,75.41405233,-833.1094248,66.33333333,72.0,0,294.6435615,75.36000061,72.63999939,135.4065247,0.03520887,66.56343079,39.41515096,0.0,0.0,70.52875519,66.90004985,71.01315562,13.9366916,10475.4873,65.0,430.7575758,-329.160733,64.27107239,1000.0,2023-05-31 06:30:00,0.9914448613738105,-0.13052619222005138
2023-05-31 06:45:00,75.44424438,-856.6310125,66.44666667,96.26666667,0,302.890124,75.36000061,72.63999939,140.9269562,0.03520887,66.59307607,40.00535711,0.0,0.0,70.73244476,66.99259694,71.13241323,13.93293826,10475.15853,65.0,433.3939394,-329.0225351,64.25943502,1000.0,2023-05-31 06:45:00,0.9807852804032305,-0.19509032201612797
2023-05-31 07:00:00,75.47787476,-901.9215504,67.58666667,124.6666667,0,314.3375216,75.36000061,72.63999939,138.0408223,0.035417208,66.48641968,39.93761317,0.0,0.0,70.68595123,67.30478668,71.11549377,13.89107482,10475.07194,65.0,438.1818182,-329.1165191,64.26734924,1000.0,2023-05-31 07:00:00,0.9659258262890683,-0.25881904510252063
2023-05-31 07:15:00,75.49809774,-948.8900056,69.41333333,161.6666667,0,327.8694284,75.36000061,72.63999939,141.2185923,0.034688031,66.44498952,39.95985667,0.0,0.0,70.84995778,67.86466217,71.17724101,13.92226728,10474.8278,65.0,434.8787879,-329.1167909,64.26737213,1000.0,2023-05-31 07:15:00,0.9469301294951057,-0.32143946530316136
2023-05-31 07:30:00,75.51152547,-990.7362395,70.55333333,231.6,0,346.9496304,75.36000061,72.63999939,140.8651174,0.035104702,66.58919017,41.88118617,0.0,0.0,71.03261566,68.50251516,71.31768545,13.98841731,10474.80957,65.0,436.0909091,-330.4401031,64.26737213,1000.0,2023-05-31 07:30:00,0.9238795325112868,-0.3826834323650895
2023-05-31 07:45:00,75.49787394,-1017.730971,70.31333333,278.4,0,363.3358763,75.36000061,72.63999939,150.842275,0.034792197,66.74110158,45.78401693,0.0,0.0,71.38030752,69.21334076,71.60797882,14.00810623,10474.62142,65.0,433.969697,-336.4771369,64.26737213,1000.0,2023-05-31 07:45:00,0.8968727415326884,-0.44228869021900113
2023-05-31 08:00:00,75.48108927,-1072.681303,70.4,321.8666667,0,378.4690088,75.36000061,72.63999939,191.9316305,0.034896365,66.64233907,47.41450755,0.0,0.0,71.69093577,69.89441427,71.91873169,13.99678008,10474.58822,65.0,431.8181818,-341.7670764,64.26543427,1000.0,2023-05-31 08:00:00,0.8660254037844387,-0.4999999999999998
2023-05-31 08:15:00,75.48798625,-1142.316935,71.44,365.5333333,0,393.5939303,75.36000061,72.63999939,347.2653809,0.035000534,66.4238917,54.70743942,0.0,0.0,71.79169973,70.65133413,72.04240163,14.00117238,10474.82194,63.66666667,428.969697,-343.4032239,64.00919724,1000.0,2023-05-31 08:15:00,0.8314696123025455,-0.555570233019602
2023-05-31 08:30:00,75.49472046,-1939.283356,72.83333333,406.0666667,0,403.2125822,75.36000061,72.63999939,862.6100464,0.034896365,60.456412,71.46563466,0.0,0.0,72.22033946,71.56652832,72.33559672,14.00543181,10475.2002,55.33333333,427.030303,-334.0210857,62.97408168,1000.0,2023-05-31 08:30:00,0.7933533402912354,-0.6087614290087203
2023-05-31 08:45:00,75.37389119,-2276.244008,74.36,447.4,0,402.0248972,75.36000061,72.63999939,794.7561442,0.034896366,57.6580836,68.12397766,0.0,0.0,72.55093638,72.22627767,72.6204656,14.07229137,10475.58268,55.0,422.9090909,-317.8180204,61.56933467,1000.0,2023-05-31 08:45:00,0.7518398074789777,-0.6593458151000685
2023-05-31 09:00:00,75.28317261,-2298.084877,76.65333333,492.6666667,0,403.0712682,75.36000061,72.63999939,807.820577,0.035417208,57.46606318,69.15665436,0.0,0.0,72.92586263,72.86055756,72.93774668,14.04987907,10475.85872,55.0,419.8787879,-301.4813449,60.17431641,1000.0,2023-05-31 09:00:00,0.7071067811865476,-0.7071067811865475
2023-05-31 09:15:00,75.2530009,-2225.559339,78.78666667,533.9333333,0,391.4368028,75.36000061,72.63999939,807.7825928,0.035521374,57.49262746,71.68353017,0.0,0.0,73.2314504,73.48373413,73.2365392,14.030159,10475.80957,55.0,421.1818182,-291.8342514,59.38562012,1000.0,2023-05-31 09:15:00,0.659345815100069,-0.7518398074789773
2023-05-31 09:30:00,75.25967407,-2144.015577,79.17333333,573.4666667,1,379.2027625,75.36000061,72.63999939,794.5650635,0.034792197,57.60284805,76.41151683,0.0,0.0,73.5023702,74.00984446,73.5253067,14.04933103,10475.59408,55.0,420.6666667,-285.1037302,58.83520253,1000.0,2023-05-31 09:30:00,0.6087614290087209,-0.793353340291235
2023-05-31 09:45:00,75.28990682,-2117.825533,78.96666667,609.8,1,370.9447179,75.36000061,72.63999939,851.209432,0.034479694,57.4224205,77.97615814,0.0,0.0,73.89332835,74.77340698,73.87802378,14.07504272,10475.63477,55.0,429.6666667,-281.4049968,58.53129832,1000.0,2023-05-31 09:45:00,0.5555702330196025,-0.831469612302545
2023-05-31 10:00:00,75.28303019,-2109.294003,78.95333333,644.6666667,1,364.0472616,75.36000061,72.63999939,847.7519938,0.035313039,57.16077169,76.5263799,0.0,0.0,74.1595459,75.20901489,74.13827515,14.07089774,10475.86068,55.0,439.5454545,-277.1980452,58.18432236,1000.0,2023-05-31 10:00:00,0.5000000000000003,-0.8660254037844385
2023-05-31 10:15:00,75.32335409,-2089.105011,80.53333333,681.2,1,360.4046102,75.36000061,72.63999939,845.5720622,0.034792197,57.17107646,75.86882273,0.0,0.0,74.45230865,75.72193146,74.43528239,14.11393452,10475.77702,55.0,447.2424242,-277.5663871,58.21475983,1000.0,2023-05-31 10:15:00,0.4422886902190017,-0.8968727415326881
2023-05-31 10:30:00,75.33352661,-2055.278558,81.58666667,710.0,1,358.8694253,75.36000061,72.63999939,833.18632,0.035104703,57.40962982,77.35269928,0.0,0.0,74.69926453,76.15517426,74.72822825,14.10743745,10475.91569,55.0,450.4848485,-275.1845363,58.01773707,1000.0,2023-05-31 10:30:00,0.3826834323650899,-0.9238795325112867
2023-05-31 10:45:00,75.36373901,-2050.582986,81.44666667,741.2,1,358.8934163,75.36000061,72.63999939,859.4080811,0.035000534,57.49310048,79.93723297,0.0,0.0,74.88244629,76.43485769,74.95404053,14.02985732,10475.87663,55.0,449.1212121,-272.5025904,57.79530843,1000.0,2023-05-31 10:45:00,0.32143946530316175,-0.9469301294951056
2023-05-31 11:00:00,75.41073608,-2066.525643,82.16666667,766.4,1,359.0794777,75.36000061,72.63999939,877.2444458,0.035104702,57.42195638,80.69053141,0.0,0.0,75.09215037,76.88529205,75.1654892,14.1070776,10475.73438,55.0,457.7878788,-268.8995282,57.49547831,1000.0,2023-05-31 11:00:00,0.258819045102521,-0.9659258262890682
2023-05-31 11:15:00,75.48106893,-2139.424257,82.94,790.3333333,1,370.258961,75.36000061,72.63999939,894.2387492,0.034688029,57.41507594,81.69729869,0.0,0.0,75.27977753,77.50104777,75.38471731,14.1111323,10475.94108,55.0,461.9090909,-268.1994958,57.43708674,1000.0,2023-05-31 11:15:00,0.1950903220161286,-0.9807852804032304
2023-05-31 11:30:00,75.52800496,-2250.61346,85.00666667,814.0,1,388.0696245,75.36000061,72.63999939,920.0748291,0.035417207,57.38103612,82.68335724,0.0,0.0,75.54345957,78.18849436,75.64249166,14.1520106,10475.9554,55.0,467.4848485,-268.440324,57.45718002,1000.0,2023-05-31 11:30:00,0.130526192220052,-0.9914448613738104
2023-05-31 11:45:00,75.53144328,-2351.007873,85.47333333,833.0,1,404.9381263,75.36000061,72.63999939,948.6182048,0.035000534,57.37415822,84.03296407,0.0,0.0,75.85772196,78.68269857,75.95256551,14.13558896,10476.02637,55.0,469.3636364,-268.5204896,57.42727661,1000.0,2023-05-31 11:45:00,0.06540312923014356,-0.9978589232386035
2023-05-31 12:00:00,75.54169718,-2403.078238,85.38666667,847.5333333,1,412.0985382,75.36000061,72.63999939,981.3127238,0.035000534,57.32158152,84.76463318,0.0,0.0,76.08590698,79.21324158,76.19448853,14.18256855,10476.08822,55.0,472.7575758,-269.5626664,57.42286301,1000.0,2023-05-31 12:00:00,1.2246467991473532e-16,-1.0
2023-05-31 12:15:00,75.54515584,-2384.006901,83.94,854.8,1,409.8644932,75.36000061,72.63999939,980.7225952,0.034375525,57.35663096,85.91344198,0.0,0.0,76.30908712,79.605395,76.45795949,14.16373571,10475.93945,55.0,471.8181818,-268.0182506,57.27026494,1000.0,2023-05-31 12:15:00,-0.06540312923014287,-0.9978589232386035
2023-05-31 12:30:00,75.58196004,-2365.719971,83.52666667,860.7333333,0,406.0696222,75.36000061,72.63999939,1000.671509,0.035000534,57.36563746,86.85110474,0.0,0.0,76.44511922,79.74376933,76.61801656,14.1662763,10476.06738,55.0,462.3939394,-266.9905221,57.18468348,1000.0,2023-05-31 12:30:00,-0.13052619222005132,-0.9914448613738105
2023-05-31 12:45:00,75.59203084,-2368.741372,84.65333333,869.2,1,405.8454092,75.36000061,72.63999939,1000.540975,0.034479693,57.33645884,87.4315389,0.0,0.0,76.54782613,79.9999644,76.74304199,14.18485419,10476.06283,55.0,461.2424242,-265.7429306,57.08074697,1000.0,2023-05-31 12:45:00,-0.19509032201612792,-0.9807852804032305
2023-05-31 13:00:00,75.63900757,-2374.088301,85.49333333,875.2,1,405.5104353,75.36000061,72.63999939,1004.50413,0.035000534,57.33950297,88.09635671,0.0,0.0,76.73704529,80.40033468,76.92208099,14.19216633,10476.08919,55.0,466.8484848,-265.4114764,57.05310822,1000.0,2023-05-31 13:00:00,-0.25881904510252035,-0.9659258262890684
2023-05-31 13:15:00,75.69959513,-2380.873333,85.43333333,874.8,1,406.1820458,75.36000061,72.63999939,1010.167725,0.035521376,57.36812464,89.01028188,0.0,0.0,76.89380391,80.89772542,77.07978566,14.24850686,10476.2181,55.0,469.7575758,-264.8319397,57.00475693,1000.0,2023-05-31 13:15:00,-0.3214394653031611,-0.9469301294951058
2023-05-31 13:30:00,75.72988892,-2386.348594,86.19333333,873.4666667,1,406.4078852,75.36000061,72.63999939,1021.541951,0.034583862,57.38265355,89.96624247,0.0,0.0,77.08922068,81.32218933,77.27617137,14.24550184,10476.30534,55.0,472.5151515,-264.4315478,56.97133255,1000.0,2023-05-31 13:30:00,-0.3826834323650892,-0.923879532511287
2023-05-31 13:45:00,75.73660278,-2387.344741,85.91333333,864.3333333,1,407.0041797,75.36000061,72.63999939,1043.563212,0.034896366,57.42133458,91.58294932,0.0,0.0,77.21697998,81.70203908,77.42116801,14.20698833,10476.3916,55.0,475.6060606,-266.0992161,57.11044439,1000.0,2023-05-31 13:45:00,-0.4422886902190011,-0.8968727415326884
2023-05-31 14:00:00,75.75692749,-2389.221549,86.04666667,855.9333333,1,407.0423397,75.36000061,72.63999939,1037.482869,0.034792197,57.40842311,92.86953227,0.0,0.0,77.2315623,82.05456797,77.50013224,14.20617358,10476.26628,55.0,477.3333333,-270.5514972,57.4805336,1000.0,2023-05-31 14:00:00,-0.4999999999999997,-0.8660254037844388
2023-05-31 14:15:00,75.74689738,-2390.575101,86.16666667,845.9333333,1,407.4367966,75.36000061,72.63999939,1053.768758,0.034792197,57.41940308,94.16635895,0.0,0.0,77.3542455,82.3412323,77.58169301,14.21509266,10476.30501,55.0,478.8787879,-276.1099043,57.94002406,1000.0,2023-05-31 14:15:00,-0.555570233019602,-0.8314696123025455
2023-05-31 14:30:00,75.76368205,-2397.951002,86.17333333,832.4,1,407.8214354,75.36000061,72.63999939,1068.00179,0.034896366,57.41502253,95.61493937,0.0,0.0,77.9055837,82.83321889,78.02337392,14.2225434,10476.40267,55.0,480.1818182,-268.9925951,57.3511645,1000.0,2023-05-31 14:30:00,-0.6087614290087203,-0.7933533402912354
2023-05-31 14:45:00,75.79737345,-2375.815813,87.46,811.0,1,403.4525867,75.36000061,72.63999939,1067.489461,0.035104702,57.4317716,97.11966705,0.0,0.0,77.91074371,83.07613627,78.16180674,14.23299281,10476.36035,55.0,479.0606061,-268.9186709,57.34502411,1000.0,2023-05-31 14:45:00,-0.6593458151000685,-0.7518398074789777
2023-05-31 15:00:00,75.79751587,-2393.576439,87.06666667,805.6666667,1,407.2333216,75.36000061,72.63999939,1087.799154,0.035000534,57.41512934,98.31584676,0.0,0.0,78.0250651,83.34133403,78.21514893,14.22678725,10476.38704,55.0,478.5757576,-271.4384741,57.55404154,1000.0,2023-05-31 15:00:00,-0.7071067811865471,-0.7071067811865479
2023-05-31 15:15:00,75.78083293,-2388.55998,87.46,810.2666667,1,405.6675682,75.36000061,72.63999939,1074.966024,0.034896365,57.3774147,98.64678701,0.0,0.0,78.09643046,83.57165273,78.34421794,14.233524,10476.35579,55.0,483.0909091,-272.7080904,57.65913645,1000.0,2023-05-31 15:15:00,-0.7518398074789773,-0.6593458151000691
2023-05-31 15:30:00,75.7603658,-2383.492673,87.25333333,776.8,1,407.0008968,75.36000061,72.63999939,1086.342692,0.034688028,57.4584198,100.0,0.0,0.0,78.15663401,83.98556519,78.41481272,14.24692408,10476.18587,55.0,479.3030303,-276.1749641,57.94538625,1000.0,2023-05-31 15:30:00,-0.7933533402912349,-0.6087614290087209
2023-05-31 15:45:00,75.76008097,-2366.063482,87.66666667,752.9333333,1,405.3342364,75.36000061,72.63999939,1073.909302,0.034688029,57.54356003,100.0,0.0,0.0,78.39932251,84.47359212,78.62496185,14.23389403,10476.24186,55.0,478.8787879,-276.4719161,57.96985626,1000.0,2023-05-31 15:45:00,-0.8314696123025448,-0.555570233019603
2023-05-31 16:00:00,75.77670288,-2359.141003,89.09333333,733.5333333,1,407.3069657,75.36000061,72.63999939,1087.985596,0.034688029,57.68490092,100.0,0.0,0.0,78.68699392,84.50010681,78.87837474,14.28429317,10476.56706,55.0,481.7878788,-273.2929317,57.70749919,1000.0,2023-05-31 16:00:00,-0.8660254037844384,-0.5000000000000004
2023-05-31 16:15:00,75.77666219,-2330.592877,89.2,690.8666667,1,405.428595,75.36000061,72.63999939,1085.933716,0.034688029,57.80900065,100.0,0.0,0.0,78.76198324,84.67259471,78.9922231,14.22990417,10476.49967,55.0,480.1515152,-273.1272861,57.69380442,1000.0,2023-05-31 16:15:00,-0.8968727415326883,-0.44228869021900136
2023-05-31 16:30:00,75.77318319,-2325.511908,89.15333333,613.2,0,405.2845974,75.36000061,72.63999939,1085.404785,0.034583862,57.83866501,100.0,0.0,0.0,78.79645793,84.73624166,79.06641897,14.25921885,10476.44336,55.0,468.7575758,-271.9654168,57.59767787,1000.0,2023-05-31 16:30:00,-0.9238795325112865,-0.38268343236509034
2023-05-31 16:45:00,75.79660034,-2326.170014,89.04666667,563.3333333,0,405.7908568,75.36000061,72.63999939,1096.402588,0.034896366,57.87926229,100.0,0.0,0.0,78.82749939,85.00639089,79.09835052,14.19636695,10476.39518,55.0,458.8484848,-271.3075726,57.54319763,1000.0,2023-05-31 16:45:00,-0.9469301294951056,-0.3214394653031618
2023-05-31 17:00:00,75.7932841,-2321.244389,88.68666667,514.4,0,405.5120814,75.36000061,72.63999939,1100.492879,0.034896366,57.90708415,100.0,0.0,0.0,78.9629008,85.23527781,79.24165344,14.20846939,10476.49023,55.0,450.0909091,-271.6622997,57.5725797,1000.0,2023-05-31 17:00:00,-0.9659258262890681,-0.2588190451025215
2023-05-31 17:15:00,75.79324341,-2327.827761,87.82666667,474.4,0,406.0216292,75.36000061,72.63999939,1092.791911,0.034792197,57.89586767,100.0,0.0,0.0,78.93362681,85.75245412,79.27966309,14.21900113,10476.42741,55.0,446.969697,-271.9377546,57.59538778,1000.0,2023-05-31 17:15:00,-0.9807852804032303,-0.19509032201612866
2023-05-31 17:30:00,75.75942993,-2334.665721,87.59333333,421.6666667,0,406.2763847,75.36000061,72.63999939,1089.088949,0.035000534,57.82557297,100.0,0.0,0.0,78.81113688,85.94388072,79.19331106,14.24943193,10476.32357,55.0,443.8787879,-272.0334929,57.60331345,1000.0,2023-05-31 17:30:00,-0.9914448613738103,-0.1305261922200525
2023-05-31 17:45:00,75.71224976,-2328.010576,87.68666667,376.0,0,406.3227589,75.36000061,72.63999939,1112.584717,0.034896366,57.81358337,100.0,0.0,0.0,79.14841461,86.00181071,79.49648539,14.2511336,10476.48568,55.0,439.6060606,-272.2128927,57.61816279,1000.0,2023-05-31 17:45:00,-0.9978589232386035,-0.06540312923014362
2023-05-31 18:00:00,75.70213826,-2328.298212,87.24,328.0666667,0,406.2092907,75.36000061,72.63999939,1123.572306,0.034688029,57.81501389,100.0,0.0,0.0,79.42734528,86.07223511,79.74549611,14.28878466,10476.51465,55.0,438.5151515,-272.8095355,57.66752752,1000.0,2023-05-31 18:00:00,-1.0,-1.8369701987210297e-16
2023-05-31 18:15:00,75.68866984,-2199.622536,86.91333333,281.8,0,405.2300262,75.36000061,72.63999939,975.2142741,0.034792198,58.75005468,100.0,0.0,0.0,79.56302897,86.08471934,79.89691925,14.22722626,10476.38607,55.0,433.9090909,-273.56258,57.72978719,1000.0,2023-05-31 18:15:00,-0.9978589232386036,0.06540312923014237
2023-05-31 18:30:00,75.72213745,-2155.682662,86.40666667,238.0,0,405.8983437,75.36000061,72.63999939,1060.782633,0.034271357,59.12717565,100.0,0.0,0.0,79.60971324,86.07669322,79.90557353,14.19952901,10476.43913,55.0,433.2121212,-274.6168421,57.81686656,1000.0,2023-05-31 18:30:00,-0.9914448613738105,0.13052619222005127
2023-05-31 18:45:00,75.72549438,-2205.534971,86.40666667,194.4,0,407.2573094,75.36000061,72.63999939,1098.432902,0.035000535,58.8163058,100.0,0.0,0.0,79.69878133,85.93229421,79.95924377,14.19590632,10476.34831,55.0,432.7575758,-275.8317872,57.91709773,1000.0,2023-05-31 18:45:00,-0.9807852804032307,0.19509032201612742
