,Date/Time,temp_outdoor,solar,occ_0,heating,cooling,temp_zone_0,ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep) ,Time,day_sin,day_cos,Cphvac_0,Hphvac_0,phvac_0,setpt_0
2023-06-07 00:00:00, 06/07  00:15:00,60.17,0.0,3.0,0.0,2248.6939755888234,75.24256443866363,0.0,0.0,14.753727743751494,0.0,0.0,19.05279320492909,2023-06-07 00:00:00,0.0,1.0,-2248.6939755888234,0.0,-2248.6939755888234,24
2023-06-07 00:15:00, 06/07  00:30:00,60.440000000000005,0.0,3.0,0.0,2189.444770688005,74.7204484334357,0.0,0.0,14.310982754312054,0.0,0.0,18.967859155008345,2023-06-07 00:15:00,0.065403129230143,0.9978589232386036,-2189.444770688005,0.0,-2189.444770688005,24
2023-06-07 00:30:00, 06/07  00:45:00,60.71,0.0,3.0,0.0,2142.007536606867,74.30214957642134,0.0,0.0,14.077915710385245,0.0,0.0,18.896593722841008,2023-06-07 00:30:00,0.1305261922200515,0.9914448613738104,-2142.007536606867,0.0,-2142.007536606867,24
2023-06-07 00:45:00, 06/07  01:00:00,60.98,0.0,3.0,0.0,2103.25541894515,73.96060522188718,0.0,0.0,13.981787242024744,0.0,0.0,18.84032585885357,2023-06-07 00:45:00,0.1950903220161282,0.9807852804032304,-2103.25541894515,0.0,-2103.25541894515,24
2023-06-07 01:00:00, 06/07  01:15:00,61.205,0.0,3.0,0.0,0.0,75.84745174371825,0.0,0.0,13.968099363277055,0.0,0.0,18.80293387919373,2023-06-07 01:00:00,0.2588190451025207,0.9659258262890684,-0.0,0.0,-0.0,24
2023-06-07 01:15:00, 06/07  01:30:00,61.43,0.0,3.0,0.0,2058.573472204152,73.56484158640404,0.0,0.0,14.025065066922435,0.0,0.0,18.76199308314884,2023-06-07 01:15:00,0.3214394653031615,0.9469301294951056,-2058.573472204152,0.0,-2058.573472204152,24
2023-06-07 01:30:00, 06/07  01:45:00,61.655,0.0,3.0,0.0,0.0,75.3008420120739,0.0,0.0,14.151130837511824,0.0,0.0,18.722992057441463,2023-06-07 01:30:00,0.3826834323650898,0.9238795325112868,-0.0,0.0,-0.0,24
2023-06-07 01:45:00, 06/07  02:00:00,61.88,0.0,3.0,0.0,0.0,75.93410081353427,0.0,0.0,14.34410435645395,0.0,0.0,18.6806475347512,2023-06-07 01:45:00,0.4422886902190012,0.8968727415326884,-0.0,0.0,-0.0,24
2023-06-07 02:00:00, 06/07  02:15:00,62.375,0.0,3.0,0.0,2120.670463974396,74.1080055267343,0.0,0.0,14.605881550330228,0.0,0.0,18.62669195320908,2023-06-07 02:00:00,0.4999999999999999,0.8660254037844387,-2120.670463974396,0.0,-2120.670463974396,24
2023-06-07 02:15:00, 06/07  02:30:00,62.87,0.0,3.0,0.0,0.0,74.63117030323,0.0,0.0,14.87240535793568,0.0,0.0,18.58817946902441,2023-06-07 02:15:00,0.5555702330196022,0.8314696123025452,-0.0,0.0,-0.0,24
