,1,4,8,12,24
0,0.22185156312057064,0.2359180420744258,0.351838482223373,0.3538598224468079,0.39797350721533803
1,0.3246503623308339,0.2436582387023245,0.3633750960096641,0.35749623978519485,0.40485757127371563
2,0.40530308236946677,0.2490649937252336,0.3727855545697871,0.35874603393108573,0.40909419881827996
3,0.4147516944934475,0.23764119324619837,0.3818790765387655,0.3630750745312421,0.411451795793921
4,0.4210751610956578,0.2235715233865958,0.38896070267175764,0.36237523843372393,0.4121866968674434
5,0.4533421635985606,0.24909580598579995,0.3980730651286355,0.3685408835505817,0.4135125698440864
6,0.41630959644769927,0.290955391770914,0.41048474995596673,0.37164301674940936,0.41563662974774424
7,0.4086776159846144,0.3369074198039952,0.4208180403594296,0.3753581437470839,0.41818159388958304
8,0.28576934546464905,0.3599701314471171,0.41229070089316266,0.37142906867963976,0.4167824166172154
9,0.1864408718018895,0.38075954005534474,0.3989499834783897,0.36730390543924285,0.41346847013214144
10,0.18215365250056514,0.3870249397508436,0.3915196938853278,0.3688615758821971,0.4105833145447008
11,0.13723181798623418,0.39634321100790126,0.3846892894717774,0.3683645885162168,0.4091321369687957
12,0.14084012754748976,0.4140050322402429,0.38344614579951475,0.37350322888722864,0.4101772777721531
13,0.15640450550330698,0.43092229550460304,0.3935524205226836,0.3733953172559507,0.41175204904588725
14,0.15570260507001965,0.44429616863528754,0.39717705982824214,0.3745707535228286,0.41257899773363677
15,0.15696497340843685,0.4596126478717264,0.40114130592538266,0.3785881970191709,0.4132066685902232
16,0.1601998061487917,0.47788241365955164,0.4081729800876953,0.38240719637620707,0.4135569335410034
17,0.30481852392079034,0.4970772295392327,0.4123817214768525,0.3951791177837445,0.42034877450603575
18,0.4975959291298251,0.5137068238036229,0.41249769638325495,0.3977224918641631,0.4244994807134875
19,0.6979064025129649,0.5454003737183566,0.42741236744198297,0.40182361537866224,0.4293676171991952
20,0.9060316424405261,0.5794430797794903,0.43862417952586097,0.40908343050439316,0.4348947816477275
21,0.9307064428332827,0.5828586490853138,0.44334685453054334,0.4073894157113151,0.43346835618667384
22,0.8111096771003279,0.5774033770161415,0.4363394393498936,0.4011165033327672,0.4377033445704896
23,0.7082751432880317,0.5640288451647419,0.4294891777919926,0.39298945068170327,0.4438019655088603
24,0.5628320481549745,0.5245197795936638,0.4160266069446438,0.3773680236469506,0.44812036941083067
25,0.43531777326811216,0.4725582030092228,0.3981430479891326,0.3787493415879232,0.45111833066635426
26,0.4014300276941025,0.4453287085026001,0.3933141227496011,0.38630535616172706,0.45296193020760606
27,0.35338711060755035,0.4095433320698698,0.3840704901114085,0.4005888991277373,0.45569757989413295
28,0.35536740682579904,0.38418013771685255,0.38252015625562974,0.42630907354047043,0.45954745450037837
29,0.36472026367551713,0.39425294884695017,0.3757503813968086,0.4470514483470475,0.4591581695205915
30,0.3716863664904313,0.3819585953235649,0.36352886343714963,0.44056819831212385,0.4581096083011181
31,0.4353389793645377,0.36466050162247154,0.3530452012910743,0.44320758278653166,0.4562307232300233
32,0.5012807656114564,0.35865530955719094,0.3460077492616195,0.45062829775783514,0.4558264244380723
33,0.5177543064752319,0.3329555960084365,0.3485294513269144,0.4505732911202978,0.4491071666534224
34,0.37348066035148175,0.2504664653453632,0.309314565318734,0.4309794810704197,0.4384388800283225
35,0.3228048097828813,0.239953981219045,0.29466525676867494,0.4258249660136442,0.4382038031192992
36,0.27884055885420267,0.23971666688593163,0.2938394642015877,0.4272156040582864,0.4433610753071961
37,0.22885221894285657,0.2592476148868361,0.2966551786717724,0.4325248721571009,0.4469307641719413
38,0.1493020353735206,0.2543751999205146,0.29302144885841586,0.4234394207250127,0.45045455030042625
39,0.19758800887940797,0.2688712702311733,0.2973735530772891,0.4243936442747291,0.45807271084844875
40,0.310548698700539,0.2958925758155737,0.3044986634550534,0.42672853722849263,0.4617031916971927
41,0.3279628534363601,0.2987484430305274,0.3242595752894246,0.4311897678852324,0.4627044072314443
42,0.30321633675774695,0.3080898554856768,0.3426680348306155,0.4317344857939778,0.46205917897004783
43,0.26109934579427563,0.30972851780781974,0.3713144232206491,0.43404907196826237,0.4588633936259299
44,0.13910788535989482,0.2941560425037839,0.40081957339427865,0.4272352052211861,0.4562645985479426
45,0.2056538025027077,0.29339267251138024,0.4407176898146029,0.4276080052881905,0.4560143825386673
46,0.18679079084518868,0.3004833886567788,0.4447817702623491,0.4299739562432949,0.45660872264705077
47,0.2197693259843545,0.3014852522170013,0.45839214460116673,0.42898143650665616,0.4552268868378828
48,0.27415557351825015,0.3183739123394611,0.4845326323389617,0.43346633379142424,0.4569047287164231
49,0.33326565744355996,0.34345447220633174,0.49616093572061426,0.442006402755633,0.4554517179699639
50,0.42928188778603005,0.35748759262212193,0.5147496326745556,0.45307432266696107,0.45726914015391573
51,0.46551604446221173,0.3559424607774724,0.5218869604479922,0.4600622467369791,0.45567311477287337
52,0.5494249890979175,0.37192845471640146,0.532910379899255,0.4684700673673046,0.4555353253521046
53,0.4962419756094185,0.36353008674076626,0.5335970039431732,0.46727840490061195,0.45496567427122997
54,0.47093832563343696,0.35871437824675656,0.5204128682358738,0.46815064724386146,0.45271235526192105
55,0.3083741663184565,0.32037325432703034,0.49718124092251403,0.4593216101814759,0.444882832902235
56,0.15903806160071277,0.2749292020463707,0.4691955279643988,0.4502764780816038,0.4371396969131202
57,0.13530456775277422,0.31488017505473054,0.4766461390261164,0.4482358717518183,0.4364199583821526
58,0.14514448944937364,0.366307688975664,0.484896782504067,0.44784853312663814,0.43809023439691375
59,0.1967619943316814,0.4520695753252968,0.5030154422735432,0.4545479852804597,0.4415955256109436
60,0.18623777152613474,0.5492612272049242,0.512988182661392,0.4586014007318609,0.44299165251397615
61,0.29846716898828163,0.6133296109445971,0.503420865895737,0.4557933125140428,0.4471546101825879
62,0.3751243895432923,0.6170192642641139,0.5059078223233647,0.45708443678136407,0.44729087025517256
63,0.44595264963668235,0.6494730780391149,0.5080350259506833,0.4564082739452553,0.449090738767637
64,0.5350646838829451,0.6911228518196635,0.5101240586088975,0.4555674714489028,0.44972430733408536
65,0.4012051585805656,0.6610496349526702,0.4966716411969402,0.44785719828002385,0.4411928383486719
66,0.42193097745864083,0.6679055087484127,0.4984038104883003,0.4491042776250474,0.44039221374372345
67,0.37747896856889085,0.662526546597699,0.49897877910195587,0.4480386729163144,0.4384856219758788
