,Date/Time,temp_outdoor,solar,occ_0,heating,cooling,temp_zone_0,ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep) ,Time,day_sin,day_cos,Cphvac_0,Hphvac_0,phvac_0
2023-07-31 22:30:00, 07/31  22:45:00,65.345,0.0,3.0,0.0,0.0,75.66239067255283,0.0,0.0,17.17005608139011,0.0,0.0,18.52044528564784,2023-07-31 22:30:00,-0.3826834323650904,0.9238795325112864,-0.0,0.0,-0.0
2023-07-31 22:45:00, 07/31  23:00:00,65.48,0.0,3.0,0.0,2050.913647950542,73.48917735552132,0.0,0.0,17.347765185462478,0.0,0.0,18.510819123121863,2023-07-31 22:45:00,-0.3214394653031618,0.9469301294951056,-2050.913647950542,0.0,-2050.913647950542
2023-07-31 23:00:00, 07/31  23:15:00,65.61500000000001,0.0,3.0,0.0,0.0,74.93249221522109,0.0,0.0,17.454878934997616,0.0,0.0,18.502256816164632,2023-07-31 23:00:00,-0.2588190451025215,0.965925826289068,-0.0,0.0,-0.0
2023-07-31 23:15:00, 07/31  23:30:00,65.75,0.0,3.0,0.0,0.0,75.3615384841888,0.0,0.0,17.517045683774793,0.0,0.0,18.492103298948592,2023-07-31 23:15:00,-0.1950903220161287,0.9807852804032304,-0.0,0.0,-0.0
2023-07-31 23:30:00, 07/31  23:45:00,65.88499999999999,0.0,3.0,0.0,2016.4513636537715,73.18316303334018,0.0,0.0,17.494322328361257,0.0,0.0,18.481625385297,2023-07-31 23:30:00,-0.1305261922200525,0.9914448613738104,-2016.4513636537715,0.0,-2016.4513636537715
2023-07-31 23:45:00, 07/31  24:00:00,66.02,0.0,3.0,0.0,0.0,73.68746245214558,0.0,0.0,17.408444982898153,0.0,0.0,18.469199219202327,2023-07-31 23:45:00,-0.0654031292301436,0.9978589232386036,-0.0,0.0,-0.0
2023-08-01 00:00:00, 08/01  00:15:00,66.11,0.0,3.0,0.0,0.0,74.59078264061536,0.0,0.0,17.336826720994146,0.0,0.0,18.463921307678525,2023-08-01 00:00:00,0.0,1.0,-0.0,0.0,-0.0
2023-08-01 00:15:00, 08/01  00:30:00,66.2,0.0,3.0,0.0,0.0,74.96624870655806,0.0,0.0,17.312066841914884,0.0,0.0,18.46089572570532,2023-08-01 00:15:00,0.065403129230143,0.9978589232386036,-0.0,0.0,-0.0
2023-08-01 00:30:00, 08/01  00:45:00,66.29,0.0,3.0,0.0,0.0,75.4374559618108,0.0,0.0,17.31544928612076,0.0,0.0,18.45683803389552,2023-08-01 00:30:00,0.1305261922200515,0.9914448613738104,-0.0,0.0,-0.0
2023-08-01 00:45:00, 08/01  01:00:00,66.38,0.0,3.0,0.0,0.0,75.94309463214562,0.0,0.0,17.364432700820476,0.0,0.0,18.453982689932552,2023-08-01 00:45:00,0.1950903220161282,0.9807852804032304,-0.0,0.0,-0.0
2023-08-01 01:00:00, 08/01  01:15:00,66.515,0.0,3.0,0.0,2025.377187269016,73.2535332436594,0.0,0.0,17.424431423497527,0.0,0.0,18.45414655302356,2023-08-01 01:00:00,0.2588190451025207,0.9659258262890684,-2025.377187269016,0.0,-2025.377187269016
2023-08-01 01:15:00, 08/01  01:30:00,66.65,0.0,3.0,0.0,0.0,73.20189063813793,0.0,0.0,17.47301454386118,0.0,0.0,18.45461047773908,2023-08-01 01:15:00,0.3214394653031615,0.9469301294951056,-0.0,0.0,-0.0
2023-08-01 01:30:00, 08/01  01:45:00,66.785,0.0,3.0,0.0,0.0,74.07469261430494,0.0,0.0,17.476040561824384,0.0,0.0,18.45450013101032,2023-08-01 01:30:00,0.3826834323650898,0.9238795325112868,-0.0,0.0,-0.0
2023-08-01 01:45:00, 08/01  02:00:00,66.92,0.0,3.0,0.0,0.0,74.44829697718932,0.0,0.0,17.46075517651297,0.0,0.0,18.454268687857123,2023-08-01 01:45:00,0.4422886902190012,0.8968727415326884,-0.0,0.0,-0.0
2023-08-01 02:00:00, 08/01  02:15:00,67.055,0.0,3.0,0.0,0.0,74.89465564184576,0.0,0.0,17.437265018933235,0.0,0.0,18.45362090884428,2023-08-01 02:00:00,0.4999999999999999,0.8660254037844387,-0.0,0.0,-0.0
2023-08-01 02:15:00, 08/01  02:30:00,67.19,0.0,3.0,0.0,0.0,75.33547717582466,0.0,0.0,17.41428355277133,0.0,0.0,18.452570654950428,2023-08-01 02:15:00,0.5555702330196022,0.8314696123025452,-0.0,0.0,-0.0
2023-08-01 02:30:00, 08/01  02:45:00,67.325,0.0,3.0,0.0,0.0,75.55686380750869,0.0,0.0,17.403635087699843,0.0,0.0,18.45129019028407,2023-08-01 02:30:00,0.6087614290087205,0.7933533402912353,-0.0,0.0,-0.0
2023-08-01 02:45:00, 08/01  03:00:00,67.46,0.0,3.0,0.0,0.0,75.59969809373985,0.0,0.0,17.40691724104911,0.0,0.0,18.449950056278425,2023-08-01 02:45:00,0.6593458151000688,0.7518398074789774,-0.0,0.0,-0.0
2023-08-01 03:00:00, 08/01  03:15:00,67.595,0.0,3.0,0.0,0.0,75.58580259894435,0.0,0.0,17.428787586129577,0.0,0.0,18.44863497810657,2023-08-01 03:00:00,0.7071067811865475,0.7071067811865476,-0.0,0.0,-0.0
2023-08-01 03:15:00, 08/01  03:30:00,67.73,0.0,3.0,0.0,0.0,75.58303966439598,0.0,0.0,17.47884294555565,0.0,0.0,18.44761748760591,2023-08-01 03:15:00,0.7518398074789773,0.659345815100069,-0.0,0.0,-0.0
2023-08-01 03:30:00, 08/01  03:45:00,67.86500000000001,0.0,3.0,0.0,0.0,75.59791908028325,0.0,0.0,17.563059575845507,0.0,0.0,18.447250050303072,2023-08-01 03:30:00,0.7933533402912352,0.6087614290087207,-0.0,0.0,-0.0
2023-08-01 03:45:00, 08/01  04:00:00,68.0,0.0,3.0,0.0,0.0,75.61695361725288,0.0,0.0,17.674167102119288,0.0,0.0,18.44777016738584,2023-08-01 03:45:00,0.8314696123025451,0.5555702330196024,-0.0,0.0,-0.0
2023-08-01 04:00:00, 08/01  04:15:00,66.65,0.0,3.0,0.0,0.0,75.62330549000951,0.0,0.0,17.745544245230437,0.0,0.0,18.448954993056564,2023-08-01 04:00:00,0.8660254037844386,0.5000000000000001,-0.0,0.0,-0.0
2023-08-01 04:15:00, 08/01  04:30:00,65.3,0.0,3.0,0.0,0.0,75.60178039248113,0.0,0.0,17.671599592628855,0.0,0.0,18.44921449151757,2023-08-01 04:15:00,0.8968727415326883,0.4422886902190014,-0.0,0.0,-0.0
2023-08-01 04:30:00, 08/01  04:45:00,63.95,0.0,3.0,0.0,0.0,75.55392530223685,0.0,0.0,17.38200910743795,0.0,0.0,18.4462609358082,2023-08-01 04:30:00,0.9238795325112868,0.3826834323650898,-0.0,0.0,-0.0
2023-08-01 04:45:00, 08/01  05:00:00,62.6,0.0,3.0,0.0,0.0,75.5113498043366,0.0,0.0,16.998397079876913,0.0,0.0,18.439591276727047,2023-08-01 04:45:00,0.9469301294951056,0.3214394653031617,-0.0,0.0,-0.0
2023-08-01 05:00:00, 08/01  05:15:00,62.15,0.0,3.0,0.0,0.0,75.47090043694035,0.0,0.0,16.425983595496206,0.0,0.0,18.42497768438298,2023-08-01 05:00:00,0.9659258262890682,0.2588190451025209,-0.0,0.0,-0.0
2023-08-01 05:15:00, 08/01  05:30:00,61.7,0.0,3.0,0.0,0.0,75.46790842962491,0.0,0.0,16.025584295479955,0.0,0.0,18.40692322875891,2023-08-01 05:15:00,0.9807852804032304,0.1950903220161283,-0.0,0.0,-0.0
2023-08-01 05:30:00, 08/01  05:45:00,61.25,85.25,3.0,0.0,0.0,75.57734629767081,0.0,0.0,15.787246706358212,0.0,0.0,18.386933604340708,2023-08-01 05:30:00,0.9914448613738104,0.1305261922200517,-0.0,0.0,-0.0
2023-08-01 05:45:00, 08/01  06:00:00,60.8,170.5,3.0,0.0,0.0,75.83133309696689,0.0,0.0,15.822938763387585,0.0,0.0,18.370480354311724,2023-08-01 05:45:00,0.9978589232386036,0.0654031292301432,-0.0,0.0,-0.0
2023-08-01 06:00:00, 08/01  06:15:00,60.8,255.75,3.0,0.0,2044.4454490497603,73.35871699298237,0.0,0.0,16.160362461410493,0.0,0.0,18.370502015451297,2023-08-01 06:00:00,1.0,6.123233995736766e-17,-2044.4454490497603,0.0,-2044.4454490497603
2023-08-01 06:15:00, 08/01  06:30:00,60.8,341.0,3.0,0.0,0.0,74.9425305793124,0.0,0.0,16.749969007806172,0.0,0.0,18.37723050696529,2023-08-01 06:15:00,0.9978589232386036,-0.0654031292301429,-0.0,0.0,-0.0
2023-08-01 06:30:00, 08/01  06:45:00,60.8,412.5,3.0,0.0,0.0,75.61703592859986,0.0,0.0,17.554377980716865,0.0,0.0,18.40289002996701,2023-08-01 06:30:00,0.9914448613738104,-0.1305261922200513,-0.0,0.0,-0.0
2023-08-01 06:45:00, 08/01  07:00:00,60.8,484.0,3.0,0.0,2153.7279972674314,74.3219980965972,0.0,0.0,18.831014277888336,0.0,0.0,18.45735517009296,2023-08-01 06:45:00,0.9807852804032304,-0.1950903220161279,-2153.7279972674314,0.0,-2153.7279972674314
2023-08-01 07:00:00, 08/01  07:15:00,61.25,555.5,2.6493,0.0,0.0,75.97177791852125,0.0,0.0,19.782278221569367,0.0,0.0,18.50744040250401,2023-08-01 07:00:00,0.9659258262890684,-0.2588190451025206,-0.0,0.0,-0.0
2023-08-01 07:15:00, 08/01  07:30:00,61.7,627.0,2.6493,0.0,2193.03753038096,74.67138873488764,0.0,0.0,21.468797670121408,0.0,0.0,18.597669393084505,2023-08-01 07:15:00,0.9469301294951056,-0.3214394653031613,-2193.03753038096,0.0,-2193.03753038096
2023-08-01 07:30:00, 08/01  07:45:00,62.15,648.75,2.6493,0.0,0.0,76.47769498799101,0.0,0.0,22.70210749699216,0.0,0.0,18.66463862537016,2023-08-01 07:30:00,0.9238795325112868,-0.3826834323650895,-0.0,0.0,-0.0
2023-08-01 07:45:00, 08/01  08:00:00,62.6,670.5,2.6493,0.0,2173.958764131557,74.50959282405509,0.0,0.0,24.516548494226207,0.0,0.0,18.74843273670736,2023-08-01 07:45:00,0.8968727415326884,-0.4422886902190011,-2173.958764131557,0.0,-2173.958764131557
2023-08-01 08:00:00, 08/01  08:15:00,63.05,692.25,1.22583,0.0,0.0,75.94515608092985,0.0,0.0,26.630458384198416,0.0,0.0,18.874268203438543,2023-08-01 08:00:00,0.8660254037844387,-0.4999999999999998,-0.0,0.0,-0.0
2023-08-01 08:15:00, 08/01  08:30:00,63.5,714.0,1.22583,0.0,2256.5387869401943,75.2551328290216,0.0,0.0,28.51780759968395,0.0,0.0,18.97059158084143,2023-08-01 08:15:00,0.8314696123025455,-0.555570233019602,-2256.5387869401943,0.0,-2256.5387869401943
2023-08-01 08:30:00, 08/01  08:45:00,63.95,712.5,1.22583,0.0,0.0,77.15831260118534,0.0,0.0,29.96903214359121,0.0,0.0,19.04202978200297,2023-08-01 08:30:00,0.7933533402912354,-0.6087614290087203,-0.0,0.0,-0.0
2023-08-01 08:45:00, 08/01  09:00:00,64.4,711.0,1.22583,0.0,2317.467056894248,75.7974958499531,0.0,0.0,31.98165545736495,0.0,0.0,19.14215008834356,2023-08-01 08:45:00,0.7518398074789777,-0.6593458151000685,-2317.467056894248,0.0,-2317.467056894248
2023-08-01 09:00:00, 08/01  09:15:00,64.85,709.5,0.72567,0.0,2193.338573720933,74.72270346205292,0.0,0.0,33.65215979143027,0.0,0.0,19.22773227930065,2023-08-01 09:00:00,0.7071067811865476,-0.7071067811865475,-2193.338573720933,0.0,-2193.338573720933
2023-08-01 09:15:00, 08/01  09:30:00,65.3,708.0,0.72567,0.0,2219.890132301747,74.97001938929606,0.0,0.0,35.37277784458333,0.0,0.0,19.3104877984732,2023-08-01 09:15:00,0.659345815100069,-0.7518398074789773,-2219.890132301747,0.0,-2219.890132301747
2023-08-01 09:30:00, 08/01  09:45:00,65.75,739.0,0.72567,0.0,2223.78222103517,75.00731772054802,0.0,0.0,36.94756228088296,0.0,0.0,19.380427273260903,2023-08-01 09:30:00,0.6087614290087209,-0.793353340291235,-2223.78222103517,0.0,-2223.78222103517
2023-08-01 09:45:00, 08/01  10:00:00,66.2,770.0,0.72567,0.0,2230.6268615294834,75.07512186925496,0.0,0.0,39.14332224044169,0.0,0.0,19.47206111114673,2023-08-01 09:45:00,0.5555702330196025,-0.831469612302545,-2230.6268615294834,0.0,-2230.6268615294834
2023-08-01 10:00:00, 08/01  10:15:00,66.2,801.0,0.72567,0.0,2235.885467664598,75.12402396706077,0.0,0.0,41.00801417075253,0.0,0.0,19.541343035423107,2023-08-01 10:00:00,0.5000000000000003,-0.8660254037844385,-2235.885467664598,0.0,-2235.885467664598
2023-08-01 10:15:00, 08/01  10:30:00,66.2,832.0,0.72567,0.0,2242.076008731161,75.18302356755503,0.0,0.0,43.49205238170824,0.0,0.0,19.62980728402585,2023-08-01 10:15:00,0.4422886902190017,-0.8968727415326881,-2242.076008731161,0.0,-2242.076008731161
2023-08-01 10:30:00, 08/01  10:45:00,66.2,792.25,0.72567,0.0,2244.690440722511,75.20755969839945,0.0,0.0,45.54420082293102,0.0,0.0,19.69592691297225,2023-08-01 10:30:00,0.3826834323650899,-0.9238795325112868,-2244.690440722511,0.0,-2244.690440722511
2023-08-01 10:45:00, 08/01  11:00:00,66.2,752.5,0.72567,0.0,2247.310013179199,75.23322188525277,0.0,0.0,48.15814110533133,0.0,0.0,19.776913491497183,2023-08-01 10:45:00,0.3214394653031617,-0.9469301294951056,-2247.310013179199,0.0,-2247.310013179199
2023-08-01 11:00:00, 08/01  11:15:00,67.55,712.75,0.72567,0.0,2249.050580938268,75.24934731666511,0.0,0.0,49.870968690738806,0.0,0.0,19.835097562112352,2023-08-01 11:00:00,0.258819045102521,-0.9659258262890682,-2249.050580938268,0.0,-2249.050580938268
2023-08-01 11:15:00, 08/01  11:30:00,68.9,673.0,0.72567,0.0,2251.538525466519,75.27195650275523,0.0,0.0,51.29775857086418,0.0,0.0,19.89383425033003,2023-08-01 11:15:00,0.1950903220161286,-0.9807852804032304,-2251.538525466519,0.0,-2251.538525466519
2023-08-01 11:30:00, 08/01  11:45:00,70.25,588.75,0.72567,0.0,2251.5115767483344,75.27222347557125,0.0,0.0,52.12261790094327,0.0,0.0,19.94627213640953,2023-08-01 11:30:00,0.130526192220052,-0.9914448613738104,-2251.5115767483344,0.0,-2251.5115767483344
2023-08-01 11:45:00, 08/01  12:00:00,71.6,504.5,0.72567,0.0,2252.4422996292924,75.28075657427878,0.0,0.0,52.23353792819897,0.0,0.0,19.98787310009789,2023-08-01 11:45:00,0.0654031292301435,-0.9978589232386036,-2252.4422996292924,0.0,-2252.4422996292924
2023-08-01 12:00:00, 08/01  12:15:00,71.15,420.25,0.72567,0.0,2253.3975425219933,75.29012010442838,0.0,0.0,51.92891093452056,0.0,0.0,20.04096725988301,2023-08-01 12:00:00,1.2246467991473532e-16,-1.0,-2253.3975425219933,0.0,-2253.3975425219933
2023-08-01 12:15:00, 08/01  12:30:00,70.7,336.0,0.72567,0.0,2255.402739883375,75.30817968933349,0.0,0.0,50.661009503159,0.0,0.0,20.061093662858543,2023-08-01 12:15:00,-0.0654031292301428,-0.9978589232386036,-2255.402739883375,0.0,-2255.402739883375
2023-08-01 12:30:00, 08/01  12:45:00,70.25,271.5,0.72567,0.0,2258.1413448643407,75.33261163588016,0.0,0.0,49.06240687792909,0.0,0.0,20.07907704806745,2023-08-01 12:30:00,-0.1305261922200513,-0.9914448613738104,-2258.1413448643407,0.0,-2258.1413448643407
2023-08-01 12:45:00, 08/01  13:00:00,69.8,207.0,0.72567,0.0,2261.068067890764,75.35866775063936,0.0,0.0,47.13069138160253,0.0,0.0,20.08928615445853,2023-08-01 12:45:00,-0.1950903220161279,-0.9807852804032304,-2261.068067890764,0.0,-2261.068067890764
2023-08-01 13:00:00, 08/01  13:15:00,69.35,142.5,0.72567,0.0,2264.6102846790754,75.39016358324935,0.0,0.0,45.15698329882776,0.0,0.0,20.092067933602618,2023-08-01 13:00:00,-0.2588190451025203,-0.9659258262890684,-2264.6102846790754,0.0,-2264.6102846790754
2023-08-01 13:15:00, 08/01  13:30:00,68.9,78.0,0.72567,0.0,2267.0365540687344,75.41198162208329,0.0,0.0,42.89814846187903,0.0,0.0,20.088852633815865,2023-08-01 13:15:00,-0.3214394653031611,-0.9469301294951058,-2267.0365540687344,0.0,-2267.0365540687344
2023-08-01 13:30:00, 08/01  13:45:00,68.45,64.5,0.72567,0.0,2264.2301553734505,75.38731608836123,0.0,0.0,41.4474537957236,0.0,0.0,20.078791622734304,2023-08-01 13:30:00,-0.3826834323650892,-0.923879532511287,-2264.2301553734505,0.0,-2264.2301553734505
2023-08-01 13:45:00, 08/01  14:00:00,68.0,51.0,0.72567,0.0,2257.295846638792,75.32632904530004,0.0,0.0,39.389653634272285,0.0,0.0,20.060759155998888,2023-08-01 13:45:00,-0.4422886902190011,-0.8968727415326884,-2257.295846638792,0.0,-2257.295846638792
2023-08-01 14:00:00, 08/01  14:15:00,68.45,37.5,0.72567,0.0,2249.139008326597,75.25439898448023,0.0,0.0,37.98509990958727,0.0,0.0,20.03861721330112,2023-08-01 14:00:00,-0.4999999999999997,-0.8660254037844388,-2249.139008326597,0.0,-2249.139008326597
2023-08-01 14:15:00, 08/01  14:30:00,68.9,24.0,0.72567,0.0,2235.125587544608,75.13084620754888,0.0,0.0,36.263424800787085,0.0,0.0,20.004973976309195,2023-08-01 14:15:00,-0.555570233019602,-0.8314696123025455,-2235.125587544608,0.0,-2235.125587544608
2023-08-01 14:30:00, 08/01  14:45:00,69.35,90.5,0.72567,0.0,2237.30291356175,75.15011177554294,0.0,0.0,35.309741063841585,0.0,0.0,19.974082376691577,2023-08-01 14:30:00,-0.6087614290087203,-0.7933533402912354,-2237.30291356175,0.0,-2237.30291356175
2023-08-01 14:45:00, 08/01  15:00:00,69.8,157.0,0.72567,0.0,2246.977836069651,75.23553968217486,0.0,0.0,34.94578384176209,0.0,0.0,19.94714527119962,2023-08-01 14:45:00,-0.6593458151000685,-0.7518398074789777,-2246.977836069651,0.0,-2246.977836069651
2023-08-01 15:00:00, 08/01  15:15:00,70.25,223.5,0.72567,0.0,2266.9252851230403,75.41167229950467,0.0,0.0,34.93932888032123,0.0,0.0,19.919901447538688,2023-08-01 15:00:00,-0.7071067811865471,-0.7071067811865479,-2266.9252851230403,0.0,-2266.9252851230403
2023-08-01 15:15:00, 08/01  15:30:00,70.7,290.0,0.72567,0.0,2291.632311701893,75.62969531383497,0.0,0.0,35.60809251542872,0.0,0.0,19.91485445664268,2023-08-01 15:15:00,-0.7518398074789773,-0.6593458151000691,-2291.632311701893,0.0,-2291.632311701893
2023-08-01 15:30:00, 08/01  15:45:00,71.15,227.75,0.72567,0.0,2310.4988417994145,75.79614905903688,0.0,0.0,36.4874995267777,0.0,0.0,19.91988123382121,2023-08-01 15:30:00,-0.7933533402912349,-0.6087614290087209,-2310.4988417994145,0.0,-2310.4988417994145
2023-08-01 15:45:00, 08/01  16:00:00,71.6,165.5,0.72567,0.0,2306.707415614338,75.76266329793768,0.0,0.0,36.72111708956837,0.0,0.0,19.93363713463417,2023-08-01 15:45:00,-0.8314696123025448,-0.555570233019603,-2306.707415614338,0.0,-2306.707415614338
2023-08-01 16:00:00, 08/01  16:15:00,71.6,103.25,0.8849400000000001,0.0,2302.341070532241,75.72407925167268,0.0,0.0,36.645241419834974,0.0,0.0,19.947796944715684,2023-08-01 16:00:00,-0.8660254037844384,-0.5000000000000004,-2302.341070532241,0.0,-2302.341070532241
2023-08-01 16:15:00, 08/01  16:30:00,71.6,41.0,0.8849400000000001,0.0,2293.4603571893413,75.64516342456697,0.0,0.0,36.05733297797338,0.0,0.0,19.94689370879352,2023-08-01 16:15:00,-0.8968727415326883,-0.4422886902190013,-2293.4603571893413,0.0,-2293.4603571893413
2023-08-01 16:30:00, 08/01  16:45:00,71.6,36.5,0.8849400000000001,0.0,2281.993960728396,75.54363651532037,0.0,0.0,34.96634227453038,0.0,0.0,19.93477585214039,2023-08-01 16:30:00,-0.9238795325112864,-0.3826834323650903,-2281.993960728396,0.0,-2281.993960728396
2023-08-01 16:45:00, 08/01  17:00:00,71.6,32.0,0.8849400000000001,0.0,2268.551873300058,75.424724765193,0.0,0.0,33.664404799633225,0.0,0.0,19.9115046175434,2023-08-01 16:45:00,-0.9469301294951056,-0.3214394653031618,-2268.551873300058,0.0,-2268.551873300058
2023-08-01 17:00:00, 08/01  17:15:00,72.05,27.5,1.6593,0.0,2266.154028383501,75.40270429752046,0.0,0.0,32.375136398737965,0.0,0.0,19.87938181815668,2023-08-01 17:00:00,-0.965925826289068,-0.2588190451025215,-2266.154028383501,0.0,-2266.154028383501
2023-08-01 17:15:00, 08/01  17:30:00,72.5,23.0,1.6593,0.0,2254.156406775141,75.29486865800233,0.0,0.0,30.692403966971565,0.0,0.0,19.83423598373133,2023-08-01 17:15:00,-0.9807852804032304,-0.1950903220161286,-2254.156406775141,0.0,-2254.156406775141
2023-08-01 17:30:00, 08/01  17:45:00,72.95,44.25,1.6593,0.0,2245.804863009853,75.22073301624197,0.0,0.0,29.6523089281072,0.0,0.0,19.795941047826297,2023-08-01 17:30:00,-0.9914448613738104,-0.1305261922200525,-2245.804863009853,0.0,-2245.804863009853
2023-08-01 17:45:00, 08/01  18:00:00,73.4,65.5,1.6593,0.0,2236.1158759907307,75.13476459618491,0.0,0.0,28.58972204425172,0.0,0.0,19.752494423665286,2023-08-01 17:45:00,-0.9978589232386036,-0.0654031292301436,-2236.1158759907307,0.0,-2236.1158759907307
2023-08-01 18:00:00, 08/01  18:15:00,73.4,86.75,2.69079,0.0,2236.6288129497784,75.1379492047358,0.0,0.0,27.47089688819093,0.0,0.0,19.6961867435572,2023-08-01 18:00:00,-1.0,-1.8369701987210294e-16,-2236.6288129497784,0.0,-2236.6288129497784
2023-08-01 18:15:00, 08/01  18:30:00,73.4,108.0,2.69079,0.0,2237.323772286746,75.14265887521347,0.0,0.0,26.576936909305427,0.0,0.0,19.6515726494254,2023-08-01 18:15:00,-0.9978589232386036,0.0654031292301423,-2237.323772286746,0.0,-2237.323772286746
2023-08-01 18:30:00, 08/01  18:45:00,73.4,81.0,2.69079,0.0,2229.478373078045,75.07324742264116,0.0,0.0,25.8531555676862,0.0,0.0,19.62071034091097,2023-08-01 18:30:00,-0.9914448613738104,0.1305261922200512,-2229.478373078045,0.0,-2229.478373078045
2023-08-01 18:45:00, 08/01  19:00:00,73.4,54.0,2.69079,0.0,2204.4806697507065,74.85188204781775,0.0,0.0,24.96716500993905,0.0,0.0,19.57113748174213,2023-08-01 18:45:00,-0.9807852804032308,0.1950903220161274,-2204.4806697507065,0.0,-2204.4806697507065
2023-08-01 19:00:00, 08/01  19:15:00,72.5,0.0,2.69079,0.0,2176.449396670509,74.6040660281603,0.0,0.0,24.19046323203177,0.0,0.0,19.52501867981054,2023-08-01 19:00:00,-0.9659258262890684,0.2588190451025203,-2176.449396670509,0.0,-2176.449396670509
2023-08-01 19:15:00, 08/01  19:30:00,71.6,0.0,2.69079,0.0,2152.717072652284,74.39483333119435,0.0,0.0,23.373043912480867,0.0,0.0,19.46861432108887,2023-08-01 19:15:00,-0.9469301294951056,0.3214394653031615,-2152.717072652284,0.0,-2152.717072652284
2023-08-01 19:30:00, 08/01  19:45:00,70.7,0.0,2.69079,0.0,2130.234765951665,74.19662998031005,0.0,0.0,22.570008935162008,0.0,0.0,19.40482210463268,2023-08-01 19:30:00,-0.923879532511287,0.3826834323650891,-2130.234765951665,0.0,-2130.234765951665
2023-08-01 19:45:00, 08/01  20:00:00,69.8,0.0,2.69079,0.0,2108.2763726811354,74.00297137672891,0.0,0.0,21.804619701387367,0.0,0.0,19.340446902636533,2023-08-01 19:45:00,-0.8968727415326885,0.442288690219001,-2108.2763726811354,0.0,-2108.2763726811354
2023-08-01 20:00:00, 08/01  20:15:00,69.35,0.0,2.69079,0.0,2087.311654717412,73.8181935545773,0.0,0.0,21.095932190094512,0.0,0.0,19.276761381355605,2023-08-01 20:00:00,-0.866025403784439,0.4999999999999993,-2087.311654717412,0.0,-2087.311654717412
2023-08-01 20:15:00, 08/01  20:30:00,68.9,0.0,2.69079,0.0,0.0,75.82433216414438,0.0,0.0,20.545202830334727,0.0,0.0,19.23041505530556,2023-08-01 20:15:00,-0.8314696123025455,0.5555702330196018,-0.0,0.0,-0.0
2023-08-01 20:30:00, 08/01  20:45:00,68.45,0.0,2.69079,0.0,2060.9102789197063,73.58309745930956,0.0,0.0,20.031762567394274,0.0,0.0,19.17821718286901,2023-08-01 20:30:00,-0.7933533402912357,0.6087614290087199,-2060.9102789197063,0.0,-2060.9102789197063
2023-08-01 20:45:00, 08/01  21:00:00,68.0,0.0,2.69079,0.0,0.0,75.50158315697344,0.0,0.0,19.59618015385276,0.0,0.0,19.12783027872544,2023-08-01 20:45:00,-0.7518398074789778,0.6593458151000684,-0.0,0.0,-0.0
2023-08-01 21:00:00, 08/01  21:15:00,68.45,0.0,3.0,0.0,2177.710162577998,74.6104247568483,0.0,0.0,19.09266591408096,0.0,0.0,19.04549114622306,2023-08-01 21:00:00,-0.7071067811865477,0.7071067811865474,-2177.710162577998,0.0,-2177.710162577998
2023-08-01 21:15:00, 08/01  21:30:00,68.9,0.0,3.0,0.0,0.0,75.16889685308917,0.0,0.0,18.885234472610502,0.0,0.0,18.992893095536395,2023-08-01 21:15:00,-0.6593458151000694,0.7518398074789769,-0.0,0.0,-0.0
2023-08-01 21:30:00, 08/01  21:45:00,69.35,0.0,3.0,0.0,2189.699215632454,74.71344000776891,0.0,0.0,18.78928919225617,0.0,0.0,18.949016855350663,2023-08-01 21:30:00,-0.6087614290087209,0.7933533402912349,-2189.699215632454,0.0,-2189.699215632454
2023-08-01 21:45:00, 08/01  22:00:00,69.8,0.0,3.0,0.0,2016.5599147536348,73.18740768070651,0.0,0.0,18.798975152262656,0.0,0.0,18.90944497100515,2023-08-01 21:45:00,-0.555570233019603,0.8314696123025448,-2016.5599147536348,0.0,-2016.5599147536348
2023-08-01 22:00:00, 08/01  22:15:00,69.35,0.0,3.0,0.0,0.0,75.1903409617666,0.0,0.0,18.840257585948287,0.0,0.0,18.886791368108955,2023-08-01 22:00:00,-0.5000000000000004,0.8660254037844384,-0.0,0.0,-0.0
2023-08-01 22:15:00, 08/01  22:30:00,68.9,0.0,3.0,0.0,2018.7464893271804,73.20542680368897,0.0,0.0,18.829090745097258,0.0,0.0,18.86348929057592,2023-08-01 22:15:00,-0.4422886902190022,0.8968727415326878,-2018.7464893271804,0.0,-2018.7464893271804
2023-08-01 22:30:00, 08/01  22:45:00,68.45,0.0,3.0,0.0,0.0,74.15865377231304,0.0,0.0,18.753496045248426,0.0,0.0,18.822560626860763,2023-08-01 22:30:00,-0.3826834323650904,0.9238795325112864,-0.0,0.0,-0.0
2023-08-01 22:45:00, 08/01  23:00:00,68.0,0.0,3.0,0.0,0.0,75.26408805631323,0.0,0.0,18.613067133761884,0.0,0.0,18.80437354820744,2023-08-01 22:45:00,-0.3214394653031618,0.9469301294951056,-0.0,0.0,-0.0
2023-08-01 23:00:00, 08/01  23:15:00,66.65,0.0,3.0,0.0,2079.897861807899,73.74178151200394,0.0,0.0,18.363348714844854,0.0,0.0,18.77252371095132,2023-08-01 23:00:00,-0.2588190451025215,0.965925826289068,-2079.897861807899,0.0,-2079.897861807899
