,Date/Time,temp_outdoor,solar,occ_0,heating,cooling,temp_zone_0,ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep) ,Time,day_sin,day_cos,Cphvac_0,Hphvac_0,phvac_0,setpt_0
2023-09-01 00:00:00, 09/01  00:15:00,64.445,0.0,3.0,0.0,2381.630072435497,76.41543135414312,0.0,0.0,19.054029646519425,0.0,0.0,19.2673584970729,2023-09-01 00:00:00,0.0,1.0,-2381.630072435497,0.0,-2381.630072435497,24
2023-09-01 00:15:00, 09/01  00:30:00,63.59,0.0,3.0,0.0,2333.661901603294,75.99269529821127,0.0,0.0,18.50884720191925,0.0,0.0,19.216747830754983,2023-09-01 00:15:00,0.065403129230143,0.9978589232386036,-2333.661901603294,0.0,-2333.661901603294,24
2023-09-01 00:30:00, 09/01  00:45:00,62.735,0.0,3.0,0.0,2288.141084915856,75.59149388335015,0.0,0.0,17.917636287052254,0.0,0.0,19.165790011543507,2023-09-01 00:30:00,0.1305261922200515,0.9914448613738104,-2288.141084915856,0.0,-2288.141084915856,24
2023-09-01 00:45:00, 09/01  01:00:00,61.88,0.0,3.0,0.0,2253.302095708352,75.28415154452938,0.0,0.0,17.361236021792514,0.0,0.0,19.12826677846188,2023-09-01 00:45:00,0.1950903220161282,0.9807852804032304,-2253.302095708352,0.0,-2253.302095708352,24
2023-09-01 01:00:00, 09/01  01:15:00,61.07000000000001,0.0,3.0,0.0,2199.058278958325,74.80590182254944,0.0,0.0,16.66394454301738,0.0,0.0,19.06546803155741,2023-09-01 01:00:00,0.2588190451025207,0.9659258262890684,-2199.058278958325,0.0,-2199.058278958325,24
2023-09-01 01:15:00, 09/01  01:30:00,60.26,0.0,3.0,0.0,2167.4890520190297,74.52742982364302,0.0,0.0,16.19376522676051,0.0,0.0,19.03246989004282,2023-09-01 01:15:00,0.3214394653031615,0.9469301294951056,-2167.4890520190297,0.0,-2167.4890520190297,24
2023-09-01 01:30:00, 09/01  01:45:00,59.45,0.0,3.0,0.0,2111.5476926425813,74.03417932314916,0.0,0.0,15.571695547358363,0.0,0.0,18.96886686385787,2023-09-01 01:30:00,0.3826834323650898,0.9238795325112868,-2111.5476926425813,0.0,-2111.5476926425813,24
2023-09-01 01:45:00, 09/01  02:00:00,58.64,0.0,3.0,0.0,0.0,75.88268429460517,0.0,0.0,15.208108290791998,0.0,0.0,18.935853235014363,2023-09-01 01:45:00,0.4422886902190012,0.8968727415326884,-0.0,0.0,-0.0,24
2023-09-01 02:00:00, 09/01  02:15:00,57.785,0.0,3.0,0.0,2167.684018088868,74.52593418275119,0.0,0.0,14.736837321081191,0.0,0.0,18.873539264025965,2023-09-01 02:00:00,0.4999999999999999,0.8660254037844387,-2167.684018088868,0.0,-2167.684018088868,24
2023-09-01 02:15:00, 09/01  02:30:00,56.93,0.0,3.0,0.0,0.0,75.73168016267338,0.0,0.0,14.384214222159894,0.0,0.0,18.83867239982812,2023-09-01 02:15:00,0.5555702330196022,0.8314696123025452,-0.0,0.0,-0.0,24
2023-09-01 02:30:00, 09/01  02:45:00,56.075,0.0,3.0,0.0,0.0,76.16069230233785,0.0,0.0,13.937614674957524,0.0,0.0,18.78963118667232,2023-09-01 02:30:00,0.6087614290087205,0.7933533402912353,-0.0,0.0,-0.0,24
2023-09-01 02:45:00, 09/01  03:00:00,55.22,0.0,3.0,0.0,2091.239109630468,73.84850246310768,0.0,0.0,13.475949227390252,0.0,0.0,18.73851833056056,2023-09-01 02:45:00,0.6593458151000688,0.7518398074789774,-2091.239109630468,0.0,-2091.239109630468,24
