,Date/Time,temp_outdoor,solar,occ_0,heating,cooling,temp_zone_0,ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep) ,Time,day_sin,day_cos,Cphvac_0,Hphvac_0,phvac_0,setpt_0
2023-07-31 00:00:00, 07/31  00:15:00,63.95,0.0,3.0,0.0,0.0,75.6047515914732,0.0,0.0,16.87366861581613,0.0,0.0,18.65215007527594,2023-07-31 00:00:00,0.0,1.0,-0.0,0.0,-0.0,24
2023-07-31 00:15:00, 07/31  00:30:00,63.5,0.0,3.0,0.0,0.0,76.24739405698853,0.0,0.0,16.386660279783634,0.0,0.0,18.63196678537132,2023-07-31 00:15:00,0.065403129230143,0.9978589232386036,-0.0,0.0,-0.0,24
2023-07-31 00:30:00, 07/31  00:45:00,63.05,0.0,3.0,0.0,2200.1429075790243,74.33242268422788,0.0,0.0,15.863776269513206,0.0,0.0,18.60415632084633,2023-07-31 00:30:00,0.1305261922200515,0.9914448613738104,-2200.1429075790243,0.0,-2200.1429075790243,24
2023-07-31 00:45:00, 07/31  01:00:00,62.6,0.0,3.0,0.0,0.0,75.57570631052313,0.0,0.0,15.552438329751745,0.0,0.0,18.592118779185483,2023-07-31 00:45:00,0.1950903220161282,0.9807852804032304,-0.0,0.0,-0.0,24
2023-07-31 01:00:00, 07/31  01:15:00,62.6,0.0,3.0,0.0,0.0,75.93548606261803,0.0,0.0,15.209376471704193,0.0,0.0,18.572943525066314,2023-07-31 01:00:00,0.2588190451025207,0.9659258262890684,-0.0,0.0,-0.0,24
2023-07-31 01:15:00, 07/31  01:30:00,62.6,0.0,3.0,0.0,2102.482688397041,73.50214051733326,0.0,0.0,14.955537232330611,0.0,0.0,18.55293936848108,2023-07-31 01:15:00,0.3214394653031615,0.9469301294951056,-2102.482688397041,0.0,-2102.482688397041,24
2023-07-31 01:30:00, 07/31  01:45:00,62.6,0.0,3.0,0.0,0.0,73.90222890838362,0.0,0.0,14.756481014348006,0.0,0.0,18.52735205108949,2023-07-31 01:30:00,0.3826834323650898,0.9238795325112868,-0.0,0.0,-0.0,24
2023-07-31 01:45:00, 07/31  02:00:00,62.6,0.0,3.0,0.0,0.0,74.81410873656128,0.0,0.0,14.6773949808794,0.0,0.0,18.51086696319522,2023-07-31 01:45:00,0.4422886902190012,0.8968727415326884,-0.0,0.0,-0.0,24
2023-07-31 02:00:00, 07/31  02:15:00,62.15,0.0,3.0,0.0,0.0,75.17335486691746,0.0,0.0,14.617087767243984,0.0,0.0,18.49448995875236,2023-07-31 02:00:00,0.4999999999999999,0.8660254037844387,-0.0,0.0,-0.0,24
2023-07-31 02:15:00, 07/31  02:30:00,61.7,0.0,3.0,0.0,0.0,75.57637299636643,0.0,0.0,14.497645864823614,0.0,0.0,18.469448452375403,2023-07-31 02:15:00,0.5555702330196022,0.8314696123025452,-0.0,0.0,-0.0,24
2023-07-31 02:30:00, 07/31  02:45:00,61.25,0.0,3.0,0.0,0.0,75.96982142145455,0.0,0.0,14.326157050737336,0.0,0.0,18.44263813935804,2023-07-31 02:30:00,0.6087614290087205,0.7933533402912353,-0.0,0.0,-0.0,24
2023-07-31 02:45:00, 07/31  03:00:00,60.8,0.0,3.0,0.0,0.0,76.1920358320881,0.0,0.0,14.118544028267229,0.0,0.0,18.419966291887707,2023-07-31 02:45:00,0.6593458151000688,0.7518398074789774,-0.0,0.0,-0.0,24
