,Date/Time,temp_outdoor,solar,occ_0,heating,cooling,temp_zone_0,ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep) ,Time,day_sin,day_cos,Cphvac_0,Hphvac_0,phvac_0,setpt_0
2023-08-02 00:00:00, 08/02  00:15:00,62.6,0.0,3.0,0.0,0.0,74.73894612997819,0.0,0.0,16.427738589347904,0.0,0.0,18.882286405820963,2023-08-02 00:00:00,0.0,1.0,-0.0,0.0,-0.0,24
2023-08-02 00:15:00, 08/02  00:30:00,62.6,0.0,3.0,0.0,0.0,75.64144685060012,0.0,0.0,16.02365470520211,0.0,0.0,18.85667291265192,2023-08-02 00:15:00,0.065403129230143,0.9978589232386036,-0.0,0.0,-0.0,24
2023-08-02 00:30:00, 08/02  00:45:00,62.6,0.0,3.0,0.0,2081.5519745967404,73.76324927445468,0.0,0.0,15.73640718540518,0.0,0.0,18.82481689842972,2023-08-02 00:30:00,0.1305261922200515,0.9914448613738104,-2081.5519745967404,0.0,-2081.5519745967404,24
2023-08-02 00:45:00, 08/02  01:00:00,62.6,0.0,3.0,0.0,0.0,75.24993625585887,0.0,0.0,15.593563127545693,0.0,0.0,18.79351157353916,2023-08-02 00:45:00,0.1950903220161282,0.9807852804032304,-0.0,0.0,-0.0,24
2023-08-02 01:00:00, 08/02  01:15:00,62.15,0.0,3.0,0.0,0.0,75.72089964798172,0.0,0.0,15.48294344179778,0.0,0.0,18.758548348248603,2023-08-02 01:00:00,0.2588190451025207,0.9659258262890684,-0.0,0.0,-0.0,24
2023-08-02 01:15:00, 08/02  01:30:00,61.7,0.0,3.0,0.0,2046.3840040601071,73.4507893011256,0.0,0.0,15.371418843350908,0.0,0.0,18.724322862939665,2023-08-02 01:15:00,0.3214394653031615,0.9469301294951056,-2046.3840040601071,0.0,-2046.3840040601071,24
2023-08-02 01:30:00, 08/02  01:45:00,61.25,0.0,3.0,0.0,0.0,73.90714599955794,0.0,0.0,15.209584213792064,0.0,0.0,18.68163115939252,2023-08-02 01:30:00,0.3826834323650898,0.9238795325112868,-0.0,0.0,-0.0,24
2023-08-02 01:45:00, 08/02  02:00:00,60.8,0.0,3.0,0.0,0.0,74.80467030905974,0.0,0.0,15.022962645332878,0.0,0.0,18.652974124509107,2023-08-02 01:45:00,0.4422886902190012,0.8968727415326884,-0.0,0.0,-0.0,24
2023-08-02 02:00:00, 08/02  02:15:00,61.25,0.0,3.0,0.0,0.0,75.16854173542143,0.0,0.0,14.836774737405122,0.0,0.0,18.626140412648304,2023-08-02 02:00:00,0.4999999999999999,0.8660254037844387,-0.0,0.0,-0.0,24
2023-08-02 02:15:00, 08/02  02:30:00,61.7,0.0,3.0,0.0,0.0,75.59537852706185,0.0,0.0,14.624017061234362,0.0,0.0,18.585626441440983,2023-08-02 02:15:00,0.5555702330196022,0.8314696123025452,-0.0,0.0,-0.0,24
2023-08-02 02:30:00, 08/02  02:45:00,62.15,0.0,3.0,0.0,0.0,76.01518880355076,0.0,0.0,14.4658520176622,0.0,0.0,18.545694779496824,2023-08-02 02:30:00,0.6087614290087205,0.7933533402912353,-0.0,0.0,-0.0,24
2023-08-02 02:45:00, 08/02  03:00:00,62.6,0.0,3.0,0.0,0.0,76.29046387673387,0.0,0.0,14.37588630221516,0.0,0.0,18.514524662245314,2023-08-02 02:45:00,0.6593458151000688,0.7518398074789774,-0.0,0.0,-0.0,24
2023-08-02 03:00:00, 08/02  03:15:00,62.15,0.0,3.0,0.0,2057.3086682170274,73.53410345790228,0.0,0.0,14.32917776421082,0.0,0.0,18.497779813771924,2023-08-02 03:00:00,0.7071067811865475,0.7071067811865476,-2057.3086682170274,0.0,-2057.3086682170274,24
2023-08-02 03:15:00, 08/02  03:30:00,61.7,0.0,3.0,0.0,0.0,73.40558961055473,0.0,0.0,14.286742667112124,0.0,0.0,18.475233665807743,2023-08-02 03:15:00,0.7518398074789773,0.659345815100069,-0.0,0.0,-0.0,24
2023-08-02 03:30:00, 08/02  03:45:00,61.25,0.0,3.0,0.0,0.0,74.39585644671065,0.0,0.0,14.259248126593029,0.0,0.0,18.457768657216068,2023-08-02 03:30:00,0.7933533402912352,0.6087614290087207,-0.0,0.0,-0.0,24
2023-08-02 03:45:00, 08/02  04:00:00,60.8,0.0,3.0,0.0,0.0,75.21694333246705,0.0,0.0,14.21893287950054,0.0,0.0,18.426185205189427,2023-08-02 03:45:00,0.8314696123025451,0.5555702330196024,-0.0,0.0,-0.0,24
2023-08-02 04:00:00, 08/02  04:15:00,61.25,0.0,3.0,0.0,0.0,75.57542494436836,0.0,0.0,14.207105699547377,0.0,0.0,18.39989364550666,2023-08-02 04:00:00,0.8660254037844386,0.5000000000000001,-0.0,0.0,-0.0,24
2023-08-02 04:15:00, 08/02  04:30:00,61.7,0.0,3.0,0.0,0.0,75.62103117775759,0.0,0.0,14.263817567445926,0.0,0.0,18.379405145495948,2023-08-02 04:15:00,0.8968727415326883,0.4422886902190014,-0.0,0.0,-0.0,24
2023-08-02 04:30:00, 08/02  04:45:00,62.15,0.0,3.0,0.0,0.0,75.57679652735568,0.0,0.0,14.400204903506744,0.0,0.0,18.361875971899423,2023-08-02 04:30:00,0.9238795325112868,0.3826834323650898,-0.0,0.0,-0.0,24
2023-08-02 04:45:00, 08/02  05:00:00,62.6,0.0,3.0,0.0,0.0,75.55222134071175,0.0,0.0,14.600197524148507,0.0,0.0,18.346555815563946,2023-08-02 04:45:00,0.9469301294951056,0.3214394653031617,-0.0,0.0,-0.0,24
2023-08-02 05:00:00, 08/02  05:15:00,62.6,0.0,3.0,0.0,0.0,75.58663497157463,0.0,0.0,14.833762546894611,0.0,0.0,18.33406268956,2023-08-02 05:00:00,0.9659258262890682,0.2588190451025209,-0.0,0.0,-0.0,24
2023-08-02 05:15:00, 08/02  05:30:00,62.6,0.0,3.0,0.0,0.0,75.6288160977129,0.0,0.0,15.065732975306087,0.0,0.0,18.324341660313475,2023-08-02 05:15:00,0.9807852804032304,0.1950903220161283,-0.0,0.0,-0.0,24
2023-08-02 05:30:00, 08/02  05:45:00,62.6,29.5,3.0,0.0,0.0,75.71059339905138,0.0,0.0,15.340158546092734,0.0,0.0,18.317031469281403,2023-08-02 05:30:00,0.9914448613738104,0.1305261922200517,-0.0,0.0,-0.0,24
2023-08-02 05:45:00, 08/02  06:00:00,62.6,59.0,3.0,0.0,0.0,75.8475418555456,0.0,0.0,15.651806685230156,0.0,0.0,18.31712766585848,2023-08-02 05:45:00,0.9978589232386036,0.0654031292301432,-0.0,0.0,-0.0,24
2023-08-02 06:00:00, 08/02  06:15:00,63.5,88.5,3.0,0.0,0.0,76.08693285304477,0.0,0.0,16.25319696745924,0.0,0.0,18.323399944873444,2023-08-02 06:00:00,1.0,6.123233995736766e-17,-0.0,0.0,-0.0,24
2023-08-02 06:15:00, 08/02  06:30:00,64.4,118.0,3.0,0.0,2071.1285191325846,73.62173677928469,0.0,0.0,17.083945478399738,0.0,0.0,18.34085132269456,2023-08-02 06:15:00,0.9978589232386036,-0.0654031292301429,-2071.1285191325846,0.0,-2071.1285191325846,24
2023-08-02 06:30:00, 08/02  06:45:00,65.3,125.75,3.0,0.0,0.0,75.0693375361439,0.0,0.0,18.10162020684582,0.0,0.0,18.36675756809044,2023-08-02 06:30:00,0.9914448613738104,-0.1305261922200513,-0.0,0.0,-0.0,24
