,Date/Time,temp_outdoor,solar,occ_0,heating,cooling,temp_zone_0,ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep) ,Time,day_sin,day_cos,Cphvac_0,Hphvac_0,phvac_0,setpt_0
2023-08-30 00:00:00, 08/30  00:15:00,56.75,0.0,3.0,0.0,0.0,75.89177608753192,0.0,0.0,12.756532850702374,0.0,0.0,18.564562153084445,2023-08-30 00:00:00,0.0,1.0,-0.0,0.0,-0.0,24
2023-08-30 00:15:00, 08/30  00:30:00,56.3,0.0,3.0,0.0,2058.8553238761365,73.56230560053969,0.0,0.0,12.371764662301004,0.0,0.0,18.534502131985104,2023-08-30 00:15:00,0.065403129230143,0.9978589232386036,-2058.8553238761365,0.0,-2058.8553238761365,24
2023-08-30 00:30:00, 08/30  00:45:00,55.85,0.0,3.0,0.0,0.0,75.00691929211754,0.0,0.0,12.008665556679334,0.0,0.0,18.50437050270781,2023-08-30 00:30:00,0.1305261922200515,0.9914448613738104,-0.0,0.0,-0.0,24
2023-08-30 00:45:00, 08/30  01:00:00,55.4,0.0,3.0,0.0,0.0,75.41219821144557,0.0,0.0,11.596322701702448,0.0,0.0,18.469193394710192,2023-08-30 00:45:00,0.1950903220161282,0.9807852804032304,-0.0,0.0,-0.0,24
2023-08-30 01:00:00, 08/30  01:15:00,55.4,0.0,3.0,0.0,0.0,75.65131038261538,0.0,0.0,11.243517120020664,0.0,0.0,18.436165868481325,2023-08-30 01:00:00,0.2588190451025207,0.9659258262890684,-0.0,0.0,-0.0,24
2023-08-30 01:15:00, 08/30  01:30:00,55.4,0.0,3.0,0.0,0.0,76.17142497979172,0.0,0.0,10.82220079183321,0.0,0.0,18.38362589448117,2023-08-30 01:15:00,0.3214394653031615,0.9469301294951056,-0.0,0.0,-0.0,24
2023-08-30 01:30:00, 08/30  01:45:00,55.4,0.0,3.0,0.0,2023.3449217930247,73.24149917464712,0.0,0.0,10.626571321279826,0.0,0.0,18.356407961149184,2023-08-30 01:30:00,0.3826834323650898,0.9238795325112868,-2023.3449217930247,0.0,-2023.3449217930247,24
2023-08-30 01:45:00, 08/30  02:00:00,55.4,0.0,3.0,0.0,0.0,73.2276277096083,0.0,0.0,10.441732269892931,0.0,0.0,18.322021938633327,2023-08-30 01:45:00,0.4422886902190012,0.8968727415326884,-0.0,0.0,-0.0,24
2023-08-30 02:00:00, 08/30  02:15:00,54.95,0.0,3.0,0.0,0.0,74.08978382339981,0.0,0.0,10.314096050251756,0.0,0.0,18.292865709185648,2023-08-30 02:00:00,0.4999999999999999,0.8660254037844387,-0.0,0.0,-0.0,24
2023-08-30 02:15:00, 08/30  02:30:00,54.5,0.0,3.0,0.0,0.0,74.40843731573466,0.0,0.0,10.232429918676443,0.0,0.0,18.26659447087209,2023-08-30 02:15:00,0.5555702330196022,0.8314696123025452,-0.0,0.0,-0.0,24
2023-08-30 02:30:00, 08/30  02:45:00,54.05,0.0,3.0,0.0,0.0,74.70503670346697,0.0,0.0,10.141381663733538,0.0,0.0,18.22996558338727,2023-08-30 02:30:00,0.6087614290087205,0.7933533402912353,-0.0,0.0,-0.0,24
2023-08-30 02:45:00, 08/30  03:00:00,53.6,0.0,3.0,0.0,0.0,74.97455981961573,0.0,0.0,10.073623228740322,0.0,0.0,18.19398617754024,2023-08-30 02:45:00,0.6593458151000688,0.7518398074789774,-0.0,0.0,-0.0,24
2023-08-30 03:00:00, 08/30  03:15:00,53.6,0.0,3.0,0.0,0.0,75.09305578858681,0.0,0.0,10.025307227728591,0.0,0.0,18.163530138449133,2023-08-30 03:00:00,0.7071067811865475,0.7071067811865476,-0.0,0.0,-0.0,24
2023-08-30 03:15:00, 08/30  03:30:00,53.6,0.0,3.0,0.0,0.0,75.05477586983187,0.0,0.0,9.967899997744995,0.0,0.0,18.135253515153472,2023-08-30 03:15:00,0.7518398074789773,0.659345815100069,-0.0,0.0,-0.0,24
2023-08-30 03:30:00, 08/30  03:45:00,53.6,0.0,3.0,0.0,0.0,74.93999197471561,0.0,0.0,9.891967871605075,0.0,0.0,18.10685830311281,2023-08-30 03:30:00,0.7933533402912352,0.6087614290087207,-0.0,0.0,-0.0,24
2023-08-30 03:45:00, 08/30  04:00:00,53.6,0.0,3.0,0.0,0.0,74.81168559871621,0.0,0.0,9.803025599961076,0.0,0.0,18.078289353503767,2023-08-30 03:45:00,0.8314696123025451,0.5555702330196024,-0.0,0.0,-0.0,24
2023-08-30 04:00:00, 08/30  04:15:00,53.6,0.0,3.0,0.0,0.0,74.67215334283588,0.0,0.0,9.949136833519892,0.0,0.0,18.046753424529367,2023-08-30 04:00:00,0.8660254037844386,0.5000000000000001,-0.0,0.0,-0.0,24
2023-08-30 04:15:00, 08/30  04:30:00,53.6,0.0,3.0,0.0,0.0,74.59502141921477,0.0,0.0,10.389931354872685,0.0,0.0,18.00710346029623,2023-08-30 04:15:00,0.8968727415326883,0.4422886902190014,-0.0,0.0,-0.0,24
2023-08-30 04:30:00, 08/30  04:45:00,53.6,0.0,3.0,0.0,0.0,74.40674201976282,0.0,0.0,10.873382614903722,0.0,0.0,17.933234732060985,2023-08-30 04:30:00,0.9238795325112868,0.3826834323650898,-0.0,0.0,-0.0,24
2023-08-30 04:45:00, 08/30  05:00:00,53.6,0.0,3.0,0.0,0.0,74.22435940530953,0.0,0.0,11.12833675492383,0.0,0.0,17.86375978053723,2023-08-30 04:45:00,0.9469301294951056,0.3214394653031617,-0.0,0.0,-0.0,24
2023-08-30 05:00:00, 08/30  05:15:00,53.6,0.0,3.0,0.0,0.0,74.10836544041437,0.0,0.0,11.203755593124848,0.0,0.0,17.805009205286648,2023-08-30 05:00:00,0.9659258262890682,0.2588190451025209,-0.0,0.0,-0.0,24
2023-08-30 05:15:00, 08/30  05:30:00,53.6,109.0,3.0,0.0,0.0,74.09366546805016,0.0,0.0,11.223664891207116,0.0,0.0,17.755694507461456,2023-08-30 05:15:00,0.9807852804032304,0.1950903220161283,-0.0,0.0,-0.0,24
2023-08-30 05:30:00, 08/30  05:45:00,53.6,224.25,3.0,0.0,0.0,74.22550513307036,0.0,0.0,11.246393958462466,0.0,0.0,17.713589728057116,2023-08-30 05:30:00,0.9914448613738104,0.1305261922200517,-0.0,0.0,-0.0,24
2023-08-30 05:45:00, 08/30  06:00:00,53.6,339.5,3.0,0.0,0.0,74.56220613146412,0.0,0.0,11.33607728998588,0.0,0.0,17.682072258939048,2023-08-30 05:45:00,0.9978589232386036,0.0654031292301432,-0.0,0.0,-0.0,24
