,temp_zone_0,phvac_0,occ_0,solar,temp_outdoor,Time,day_sin,day_cos,setpt_0
2021-07-23 10:45:00,71.11348833,-2531.277992,5,738.4,74.06,7/23/2021 10:45,0.321439465,-0.946930129,25
2021-07-23 11:00:00,71.2867,-2525.322494,5,520.6,74.49333333,7/23/2021 11:00,0.258819045,-0.965925826,25
2021-07-23 11:15:00,71.46867658,-2527.487966,6,608.3333333,74.57333333,7/23/2021 11:15,0.195090322,-0.98078528,25
2021-07-23 11:30:00,71.68800325,-2527.061202,5,430.2,75.06,7/23/2021 11:30,0.130526192,-0.991444861,25
2021-07-23 11:45:00,71.82204125,-2523.532439,3,642.1333333,75.02,7/23/2021 11:45,0.065403129,-0.997858923,25
2021-07-23 12:00:00,71.913488,-2522.159415,4,529.0666667,75.94,7/23/2021 12:00,1.22e-16,-1.0,25
2021-07-23 12:15:00,72.02183958,-2515.172542,3,341.0666667,75.62,7/23/2021 12:15,-0.065403129,-0.997858923,25
2021-07-23 12:30:00,72.140475,-2503.485462,2,530.4,75.22,7/23/2021 12:30,-0.130526192,-0.991444861,25
2021-07-23 12:45:00,72.25570767,-2507.435703,3,685.8,75.2,7/23/2021 12:45,-0.195090322,-0.98078528,25
2021-07-23 13:00:00,72.32184408,-2505.108412,3,991.5333333,76.16,7/23/2021 13:00,-0.258819045,-0.965925826,25
2021-07-23 13:15:00,72.44801458,-2494.590441,3,938.4666667,76.68,7/23/2021 13:15,-0.321439465,-0.946930129,25
2021-07-23 13:30:00,72.57127367,-2493.391883,3,864.1333333,76.79333333,7/23/2021 13:30,-0.382683432,-0.923879533,25
2021-07-23 13:45:00,72.67708,-2497.466006,4,905.7333333,76.73333333,7/23/2021 13:45,-0.44228869,-0.896872742,25
2021-07-23 14:00:00,72.87562367,-2493.099866,4,912.8666667,76.90666667,7/23/2021 14:00,-0.5,-0.866025404,25
2021-07-23 14:15:00,73.09039467,-2516.022963,4,901.1333333,77.03333333,7/23/2021 14:15,-0.555570233,-0.831469612,25
2021-07-23 14:30:00,73.19108825,-2605.549098,5,745.5333333,76.72666667,7/23/2021 14:30,-0.608761429,-0.79335334,25
2021-07-23 14:45:00,73.30732367,-2919.062257,4,841.8,76.88,7/23/2021 14:45,-0.659345815,-0.751839807,25
2021-07-23 15:00:00,73.27486467,-3310.480226,4,803.3333333,76.72,7/23/2021 15:00,-0.707106781,-0.707106781,25
2021-07-23 15:15:00,73.20251917,-3423.419395,6,778.7333333,76.98,7/23/2021 15:15,-0.751839807,-0.659345815,25
2021-07-23 15:30:00,73.42930833,-3638.409714,6,747.3333333,77.14666667,7/23/2021 15:30,-0.79335334,-0.608761429,25
2021-07-23 15:45:00,73.68588558,-3700.728756,5,725.6666667,76.5,7/23/2021 15:45,-0.831469612,-0.555570233,25
2021-07-23 16:00:00,73.97897742,-3702.489003,5,702.6666667,76.17333333,7/23/2021 16:00,-0.866025404,-0.5,25
2021-07-23 16:15:00,74.32223625,-3734.190849,5,669.7333333,76.28666667,7/23/2021 16:15,-0.896872742,-0.44228869,25
2021-07-23 16:30:00,74.5921575,-3781.599254,5,608.2,76.66,7/23/2021 16:30,-0.923879533,-0.382683432,25
2021-07-23 16:45:00,74.84385283,-3940.552573,4,559.8,75.97333333,7/23/2021 16:45,-0.946930129,-0.321439465,25
2021-07-23 17:00:00,74.91260533,-4051.348281,4,516.7333333,76.21333333,7/23/2021 17:00,-0.965925826,-0.258819045,25
2021-07-23 17:15:00,74.94609458,-4057.298403,2,477.5333333,76.18,7/23/2021 17:15,-0.98078528,-0.195090322,25
2021-07-23 17:30:00,74.96908392,-4002.919734,1,430.3333333,75.60666667,7/23/2021 17:30,-0.991444861,-0.130526192,25
2021-07-23 17:45:00,75.01713675,-4012.932258,1,386.1333333,75.89333333,7/23/2021 17:45,-0.997858923,-0.065403129,25
2021-07-23 18:00:00,75.11053417,-4104.386654,2,342.0666667,75.86666667,7/23/2021 18:00,-1.0,-1.84e-16,25
2021-07-23 18:15:00,75.01036033,-4296.065006,1,306.1333333,75.64,7/23/2021 18:15,-0.997858923,0.065403129,25
2021-07-23 18:30:00,75.06147925,-4445.49283,1,255.4666667,75.66666667,7/23/2021 18:30,-0.991444861,0.130526192,25
2021-07-23 18:45:00,75.0483495,-4548.50247,1,210.1333333,75.36,7/23/2021 18:45,-0.98078528,0.195090322,25
